#1
double tab1(181,14)
0	44264.24	3	2	0	63.7	64.03	60.27	47.4	250.57	212.61	50.39640775	33.79022298	84.18663073
1	44264.24	3	2	0	63.7	64.04	60.34	47.1	286.05	223.86	50.2511305	34.41428692	84.66541742
2	44264.24	3	2	0	63.7	64.09	60.26	46.5	291.66	225.19	280.9225812	257.2565622	538.1791434
3	44264.24	3	2	0	63.7	64.13	60.21	46	299.45	254.15	972.3321086	895.5713999	1867.903508
4	44264.24	3	2	0	63.9	64.19	63.43	46	299.68	274.36	1121.280637	1010.127996	2131.408633
5	44264.24	3	2	0	63.9	64.19	73.03	46	265.51	247.65	1207.708981	1071.780047	2279.489028
6	44264.24	3	2	0	63.9	64.23	79.53	46	257.13	261.11	1263.878367	1113.691437	2377.569804
7	44264.24	3	2	0	63.9	64.51	84.23	46.2	253.41	256.15	64.76826675	48.03869011	112.8069569
8	44264.25	3	2	0	63.9	64.93	88.25	46.1	255.41	234.61	51.50935765	35.36571285	86.8750705
9	44264.25	3	2	0	63.9	65.48	84.18	45.9	306.77	245.96	219.7807687	194.3802272	414.160996
10	44264.25	3	2	0	63.9	65.93	80.5	45.8	337.88	257.42	983.9431483	905.6178136	1889.560962
11	44264.25	3	2	0	64	66.14	79.59	45.8	348.62	256.66	1173.103005	1048.787558	2221.890563
12	44264.25	3	2	0	64.2	66.26	87.3	45.8	296.2	245.61	146.2505045	121.1928629	267.4433674
13	44264.25	3	2	0	64.2	66.57	92.02	45.7	284.16	241	51.74463277	34.70852536	86.45315813
14	44264.25	3	2	0	64.3	66.97	88.34	45.8	323.12	259.67	75.23529919	57.06030112	132.2956003
15	44264.25	3	2	0	64.5	67.37	84.33	45.8	346.91	274.25	933.5193853	865.670995	1799.19038
16	44264.25	3	2	0	64.5	67.52	81.86	45.8	360.42	267.91	1147.497277	1032.265615	2179.762892
17	44264.25	3	2	0	64.8	67.55	87.95	45.8	317.86	260.85	241.4170987	206.6532101	448.0703088
18	44264.25	3	2	0	64.7	67.73	93.53	46	289.65	256.45	51.2714889	35.10984921	86.38133811
19	44264.25	3	2	0	64.8	68.02	90.14	46.2	323.12	256.81	50.61506223	34.87722994	85.49229218
20	44264.25	3	2	0	64.9	68.31	86.25	46.4	345.25	249.7	763.4456973	692.7761906	1456.221888
21	44264.25	3	2	0	64.9	68.45	82.61	46.1	367.98	272	1121.51801	1012.897096	2134.415107
22	44264.25	3	2	0	64.9	68.47	87.7	46.4	324.12	263.82	416.8331091	365.8494073	782.6825164
23	44264.26	3	2	0	65.1	68.54	93.65	46.4	295.97	261.01	51.05858108	34.72542513	85.7840062
24	44264.26	3	2	0	65	68.71	91.52	46.9	313.02	275.43	50.78931178	34.98636075	85.77567253
25	44264.26	3	2	0	65.1	68.99	87.42	47.1	346.85	275.02	587.4737926	479.573015	1067.046808
26	44264.26	3	2	0	65.1	69.06	83.92	47	370.75	253.64	1068.498591	977.5656225	2046.064214
27	44264.26	3	2	0	65.4	69.16	86.76	46.8	323.65	305.21	662.8412497	590.2672796	1253.108529
28	44264.26	3	2	0	65.3	68.95	92.84	46.8	297.32	252.05	50.39985099	34.8370454	85.23689639
29	44264.26	3	2	0	65.2	69.17	92.83	46.7	310.37	259.32	50.89658521	35.11252954	86.00911475
30	44264.26	3	2	0	65.3	69.42	88.46	46.6	343.36	253.38	369.913773	272.4914439	642.4052168
31	44264.26	3	2	0	65.3	69.51	84.89	46.4	363.43	271.9	1012.832478	937.9766657	1950.809144
32	44264.26	3	2	0	65.6	69.5	85.03	46.4	350.86	273.79	922.5143933	826.7671006	1749.281494
33	44264.26	3	2	0	65.6	69.47	91.59	46.3	295.26	283.97	50.32757658	34.94582165	85.27339823
34	44264.26	3	2	0	65.4	69.55	94.02	46.5	299.68	257.73	50.15741919	34.73362509	84.89104428
35	44264.26	3	2	0	65.5	69.73	89.64	46.5	332.15	257.94	55.29901893	39.23657802	94.53559694
36	44264.26	3	2	0	65.5	69.95	85.66	46.3	361.19	265.1	933.5506984	869.0202972	1802.570996
37	44264.27	3	2	0	65.8	69.87	83.18	46.3	373.88	261.11	1190.233982	1069.603248	2259.83723
38	44264.27	3	2	0	65.8	69.8	89.58	46.3	318.16	289.55	78.67870355	60.88325603	139.5619596
39	44264.27	3	2	0	65.7	69.81	95.17	46.7	283.75	255.74	50.34759363	35.52500446	85.87259809
40	44264.27	3	2	0	65.7	69.99	90.53	46.5	329.85	254.82	50.22012837	34.78701507	85.00714343
41	44264.27	3	2	0	65.7	70.16	86.69	46.5	353.34	262.8	647.1792	601.9533009	1249.132501
42	44264.27	3	2	0	66	70.18	83.96	46.4	370.58	263.46	1136.724147	1030.595587	2167.319734
43	44264.27	3	2	0	66	70.06	88.36	46.4	328.08	262.13	453.8280505	396.2403163	850.0683668
44	44264.27	3	2	0	66	69.99	93.78	46.7	291.07	274.56	50.64054405	35.19140712	85.83195117
45	44264.27	3	2	0	65.8	70.13	92.69	47	322.35	251.44	50.62867972	34.88390322	85.51258293
46	44264.27	3	2	0	65.9	70.39	88.02	46.7	344.31	265.05	311.0922569	283.0924077	594.1846646
47	44264.27	3	2	0	66	70.46	84.7	46.6	365.62	257.42	1055.943918	969.8564825	2025.800401
48	44264.27	3	2	0	66	70.32	85.21	46.5	349.15	273.23	845.2069755	749.1823351	1594.389311
49	44264.27	3	2	0	66	70.22	92.86	46.9	301.16	264.53	50.41653068	35.21052334	85.62705403
50	44264.27	3	2	0	65.9	70.26	93.9	47.1	304.7	241.51	50.60982943	35.11285864	85.72268807
51	44264.28	3	2	0	66.1	70.57	89.16	47	345.37	265.4	50.74888724	35.30884231	86.05772955
52	44264.28	3	2	0	66.1	70.63	85.92	46.9	366.5	268.12	1000.020931	872.6598191	1872.68075
53	44264.28	3	2	0	66.2	70.55	83.41	46.9	368.86	263.41	1205.203952	1079.998239	2285.202191
54	44264.28	3	2	0	66.4	70.48	89.42	46.9	321.58	256.3	107.9036653	87.75553842	195.6592037
55	44264.28	3	2	0	66.3	70.48	95.34	46.9	288.82	281.26	50.31444633	34.89932037	85.2137667
56	44264.28	3	2	0	66.2	70.64	91.16	47.1	329.91	256.35	50.30695497	34.55548467	84.86243963
57	44264.28	3	2	0	66.3	70.81	87.54	47	351.86	267.96	500.3343293	462.9011596	963.2354889
58	44264.28	3	2	0	66.4	70.83	84.38	46.9	367.15	252.62	1109.751068	1009.976626	2119.727694
59	44264.28	3	2	0	66.4	70.73	86.73	46.7	341.83	274.36	574.6907496	505.14253	1079.83328
60	44264.28	3	2	0	66.3	70.61	94.23	46.8	294.78	251.64	50.6695662	34.84095391	85.51052011
61	44264.28	3	2	0	66.4	70.73	92.81	46.8	315.74	257.01	50.67732883	34.94855713	85.62588597
62	44264.28	3	2	0	66.4	70.97	88.46	46.9	351.16	266.27	170.5430758	146.4896838	317.0327596
63	44264.28	3	2	0	66.5	70.99	85.23	46.8	365.68	246.02	1013.465391	939.3261541	1952.791545
64	44264.28	3	2	0	66.5	70.97	84.79	46.7	357.94	263.46	1017.456392	908.2188236	1925.675216
65	44264.28	3	2	0	66.5	70.79	91.51	46.7	309.19	260.9	50.33896068	34.82400549	85.16296618
66	44264.29	3	2	0	66.5	70.86	94.89	46.8	291.18	272	50.25695533	34.9275632	85.18451853
67	44264.29	3	2	0	66.5	71.05	90.24	46.9	339.59	258.5	50.54798602	35.21360471	85.76159073
68	44264.29	3	2	0	66.7	71.16	86.6	47	361.66	256.61	662.516986	617.2109854	1279.727971
69	44264.29	3	2	0	66.8	71.13	83.82	46.9	370.93	260.03	1169.417288	1056.12109	2225.538378
70	44264.29	3	2	0	66.8	71.01	88.86	47.3	321.11	268.12	382.7622597	331.7698094	714.5320691
71	44264.29	3	2	0	66.8	70.91	95.18	47.7	280.38	301.83	50.65776838	34.46563201	85.12340038
72	44264.29	3	2	0	66.8	71.13	92.82	48.3	316.15	262.95	49.96136192	34.80633459	84.76769651
73	44264.29	3	2	0	66.8	71.25	88.51	48.5	352.16	266.33	202.2712865	160.9113268	363.1826132
74	44264.29	3	2	0	66.9	71.29	85.58	48	362.49	277.63	1021.58052	945.9854696	1967.56599
75	44264.29	3	2	0	66.9	71.19	84.53	47.5	357.35	285.41	1031.063203	918.0413853	1949.104588
76	44264.29	3	2	0	67.1	71.05	92.01	47.7	307.06	270.26	50.68844191	35.24054739	85.9289893
77	44264.29	3	2	0	67	71.04	95.81	48.1	295.2	243.61	50.64524113	34.4458268	85.09106793
78	44264.29	3	2	0	67	71.28	90.35	47.7	332.27	260.65	50.85817858	35.10770343	85.96588201
79	44264.29	3	2	0	67.1	71.39	86.81	47.3	357.59	250.52	627.4075749	581.506541	1208.914116
80	44264.30	3	2	0	67.1	71.37	83.86	47.1	372.35	252.1	1175.555555	1060.818063	2236.373618
81	44264.30	3	2	0	67.3	71.29	88.78	47	298.5	264.79	448.6662269	388.1654945	836.8317214
82	44264.30	3	2	0	67.3	71.13	94.17	47.3	267.87	237.17	50.67951208	34.56683291	85.24634499
83	44264.30	3	2	0	67.3	71.2	92.94	47.1	313.56	258.04	50.40407659	34.94982139	85.35389798
84	44264.30	3	2	0	67.3	71.43	88.71	47.1	347.79	241.21	102.8831414	83.7494486	186.63259
85	44264.30	3	2	0	67.3	71.54	85.54	46.9	367.27	261.06	992.0669683	920.3528345	1912.419803
86	44264.30	3	2	0	67.3	71.46	84.36	46.7	363.49	258.5	1125.767204	1002.590291	2128.357495
87	44264.30	3	2	0	67.5	71.35	91	46.8	309.13	277.53	49.73622261	33.74003592	83.47625853
88	44264.30	3	2	0	67.4	71.31	95.82	47	277.19	227.86	49.98299991	34.14004715	84.12304706
89	44264.30	3	2	0	67.4	71.43	91.58	47.1	307.36	236.09	50.52254077	34.7706574	85.29319817
90	44264.30	3	2	0	67.4	71.6	87.5	47.1	351.45	259.57	381.5694624	348.2039178	729.7733801
91	44264.30	3	2	0	67.8	71.59	84.92	47.1	371.4	259.11	1105.550575	1006.020617	2111.571192
92	44264.30	3	2	0	67.8	71.52	85.99	47	312.49	244.17	813.5910147	712.9952915	1526.586306
93	44264.30	3	2	0	67.8	71.34	93.35	47.5	262.79	231.08	50.07220879	34.16105132	84.23326011
94	44264.30	3	2	0	67.7	71.37	94.79	48.2	284.51	264.94	49.95232796	34.08061582	84.03294378
95	44264.31	3	2	0	67.7	71.54	90.4	48.3	327.78	227.39	50.00164703	34.46886298	84.47051002
96	44264.31	3	2	0	67.8	71.7	87.19	47.9	345.55	290.47	487.7639606	447.5981407	935.3621012
97	44264.31	3	2	0	67.8	71.65	84.6	48.1	353.52	252.72	1145.361486	1035.374814	2180.736301
98	44264.31	3	2	0	68	71.53	87.62	48.1	324.36	251.23	640.319048	559.3691892	1199.688237
99	44264.31	3	2	0	68	71.44	94	48	271.88	253.74	49.96393433	34.14891782	84.11285214
100	44264.31	3	2	0	67.9	71.46	94.53	47.8	288.47	231.38	50.15941374	34.71666246	84.8760762
101	44264.31	3	2	0	67.9	71.69	89.47	47.6	346.02	249.65	51.0990786	34.67629915	85.77537775
102	44264.31	3	2	0	68	71.83	86.51	47.6	359.77	249.24	752.9741228	697.7639286	1450.738051
103	44264.31	3	2	0	68	71.78	83.66	47.4	377.07	253.38	1194.55745	1071.31276	2265.870211
104	44264.31	3	2	0	68.2	71.68	89.97	47.3	318.16	253.08	279.067553	239.1770391	518.2445921
105	44264.31	3	2	0	68.1	71.64	95.43	47.4	276.55	256.71	49.66104776	34.04678083	83.70782858
106	44264.31	3	2	0	68	71.79	92.35	47.7	304.52	242.54	50.80694654	35.02895086	85.8358974
107	44264.31	3	2	0	68	71.93	88.62	47.7	322.53	246.58	189.2043612	101.3630919	290.567453
108	44264.31	3	2	0	68.2	71.99	85.75	47.6	366.33	251.13	989.5232244	916.6263346	1906.149559
109	44264.32	3	2	0	68.2	71.94	84.11	47.6	359.95	283.62	1173.608267	1042.863996	2216.472263
110	44264.32	3	2	0	68.2	71.81	91.82	47.8	307.65	258.4	50.47773475	34.11578361	84.59351836
111	44264.32	3	2	0	68.1	71.77	95.99	48.1	294.61	243.41	50.90691508	34.32692216	85.23383724
112	44264.32	3	2	0	68.1	72.01	91.38	47.9	332.86	246.07	50.90709912	35.05443223	85.96153135
113	44264.32	3	2	0	68.1	72.21	87.65	47.9	354.76	284.08	356.0385674	300.4659315	656.5044989
114	44264.32	3	2	0	68.4	72.13	85.16	48	335.93	229.9	1096.11361	998.7643921	2094.878002
115	44264.32	3	2	0	68.4	72.03	86.2	47.9	309.25	250.77	880.2569311	769.7091368	1649.966068
116	44264.32	3	2	0	68.4	71.88	93.52	48.5	269.46	238.29	50.31353066	33.97064753	84.28417818
117	44264.32	3	2	0	68.3	71.93	95.24	48.3	295.55	235.94	50.38221917	34.16651969	84.54873886
118	44264.32	3	2	0	68.3	72.11	90.86	48.2	329.32	234.4	49.93663523	34.40869795	84.34533318
119	44264.32	3	2	0	68.4	72.27	87.17	47.9	348.68	252.05	451.6469254	414.6657797	866.3127051
120	44264.32	3	2	0	68.4	72.22	84.81	48	358.3	243.56	1117.185084	1015.911596	2133.09668
121	44264.32	3	2	0	68.6	72.11	87.57	47.9	338.17	246.02	673.0131009	589.9935117	1263.006613
122	44264.32	3	2	0	68.6	72.02	93.95	47.9	294.19	243.46	50.47206781	34.83074358	85.30281139
123	44264.33	3	2	0	68.5	72.14	94.5	48	314.03	258.5	51.10801402	34.64902483	85.75703885
124	44264.33	3	2	0	68.6	72.4	89.53	48.1	341.59	263	50.31568706	34.24936698	84.56505403
125	44264.33	3	2	0	68.6	72.4	86.71	48.1	347.14	262.69	714.0286846	661.0648483	1375.093533
126	44264.33	3	2	0	68.7	72.35	84.02	48.3	358.95	255.43	1209.635711	1084.459884	2294.095594
127	44264.33	3	2	0	68.7	72.22	90.25	48.5	306.89	246.78	352.419649	302.4800951	654.8997441
128	44264.33	3	2	0	68.7	72.14	96.13	48.8	270.58	267.86	49.94585997	34.15165322	84.09751318
129	44264.33	3	2	0	68.8	72.28	93.15	49.1	309.07	250.01	50.0116179	34.26669607	84.27831397
130	44264.33	3	2	0	68.8	72.4	89.48	48.8	331.2	244.17	50.56815644	33.74941585	84.31757229
131	44264.33	3	2	0	68.8	72.44	86.67	48.5	333.33	261.01	739.9873505	683.5364602	1423.523811
132	44264.33	3	2	0	68.8	72.32	84.2	48.5	379.19	267.5	1214.848595	1087.663242	2302.511837
133	44264.33	3	2	0	68.8	72.18	90.71	49.4	318.57	281.77	327.3331303	280.857712	608.1908423
134	44264.33	3	2	0	68.8	72.16	96.31	49.3	288.88	247.55	50.44306003	34.36189119	84.80495122
135	44264.33	3	2	0	68.8	72.3	93.49	49	323	238.14	50.83693678	34.73909696	85.57603373
136	44264.33	3	2	0	68.8	72.58	88.82	48.8	356.88	266.43	51.02486981	34.64294173	85.66781153
137	44264.33	3	2	0	68.8	72.55	86.01	48.8	371.64	257.42	953.1196249	880.5053581	1833.624983
138	44264.34	3	2	0	69	72.48	84.01	48.7	370.46	281.57	1290.523828	1138.468003	2428.99183
139	44264.34	3	2	0	69	72.28	91.7	48.8	275.6	225.3	53.96118448	38.87046338	92.83164785
140	44264.34	3	2	0	68.9	72.27	96.75	48.7	252.93	218.03	51.03919122	34.20484211	85.24403333
141	44264.34	3	2	0	68.9	72.42	92.66	48.4	328.43	218.8	50.26127516	34.69713641	84.95841157
142	44264.34	3	2	0	69	72.59	88.83	48.1	351.45	249.96	187.8806681	101.8152514	289.6959195
143	44264.34	3	2	0	69	72.61	85.55	48	358.89	235.89	999.2882055	923.6136409	1922.901846
144	44264.34	3	2	0	69	72.53	84.69	47.8	346.61	278.96	1189.347924	1053.500276	2242.848201
145	44264.34	3	2	0	69.2	72.37	91.64	48.2	301.57	260.6	50.19755788	35.0416216	85.23917948
146	44264.34	3	2	0	69.1	72.38	96.46	48.2	290.42	223.61	50.53733068	34.74869166	85.28602234
147	44264.34	3	2	0	69	72.62	91.81	48	334.57	246.99	50.77600051	34.5359802	85.31198071
148	44264.34	3	2	0	69.2	72.76	88.07	48.4	358.53	270.01	231.071608	203.4772139	434.5488219
149	44264.34	3	2	0	69.2	72.75	85.59	48.5	375.28	263.77	1075.683096	983.7961284	2059.479225
150	44264.34	3	2	0	69.4	72.65	84.93	49.1	315.86	309.45	1013.494066	887.672178	1901.166244
151	44264.34	3	2	0	69.4	72.52	92.8	50.2	285.75	262.64	49.09570385	33.18685256	82.28255641
152	44264.35	3	2	0	69.4	72.47	96.64	49.9	253.35	228.21	49.75026333	33.27484383	83.02510715
153	44264.35	3	2	0	69.4	72.61	92.28	50	294.84	221.2	49.34077372	33.26347968	82.6042534
154	44264.35	3	2	0	69.4	72.72	89.16	50.1	305.94	244.07	49.38593002	32.98982101	82.37575103
155	44264.35	3	2	0	69.4	72.66	86.86	50.1	322.23	213.58	792.513738	730.526302	1523.04004
156	44264.35	3	2	0	69.7	72.6	84.61	49.7	309.48	225.66	365.2603903	321.0331949	686.2935852
