#1
double tab1(181,14)
50	44267.27	3	2	0	64.9	69.36	83.18	44.2	366.98	248.78	1155.268079	1046.684041	2201.95212
51	44267.28	3	2	0	65	69.24	90.04	44.2	312.49	242.59	389.5448929	340.2105537	729.7554466
52	44267.28	3	2	0	64.9	69.23	94.78	44.2	294.19	237.52	50.60193733	34.67280313	85.27474046
53	44267.28	3	2	0	64.9	69.44	89.89	44.2	333.63	243.05	50.58562683	34.96134176	85.54696859
54	44267.28	3	2	0	64.9	69.58	86.03	44.2	361.37	245.56	578.9568948	538.4971059	1117.454001
55	44267.28	3	2	0	65.1	69.58	83.18	44.3	369.93	250.52	1110.273963	1013.225955	2123.499918
56	44267.28	3	2	0	65.1	69.42	89.21	44.3	320.17	240.95	627.6305073	555.9764571	1183.606964
57	44267.28	3	2	0	65.1	69.4	94.19	44.2	294.73	235.02	50.89673459	34.96774793	85.86448252
58	44267.28	3	2	0	65	69.6	90.9	44.1	330.56	235.02	50.61654203	35.21448328	85.8310253
59	44267.28	3	2	0	65.1	69.75	86.65	44	357.89	242.08	392.5791477	361.5959854	754.175133
60	44267.28	3	2	0	65.1	69.77	83.42	44.1	373.23	245.35	1064.538851	980.0320257	2044.570877
61	44267.28	3	2	0	65.1	69.67	87.45	44.1	332.44	241.16	871.8349279	778.330157	1650.165085
62	44267.28	3	2	0	65.3	69.59	92.93	44	299.63	231.95	50.58024562	34.74029741	85.32054303
63	44267.28	3	2	0	65.1	69.73	91.91	44	321.35	234.91	50.49270832	34.93850522	85.43121353
64	44267.28	3	2	0	65.2	69.92	87.23	44.1	351.86	238.85	315.2474697	221.6916286	536.9390983
65	44267.28	3	2	0	65.2	69.94	84.27	44.2	362.19	242.54	1025.73528	950.9695979	1976.704878
66	44267.29	3	2	0	65.5	69.85	86.39	44.2	343.78	241.57	1075.289819	964.5537455	2039.843565
67	44267.29	3	2	0	65.4	69.8	92.17	44.2	307.3	235.94	50.20277472	34.78474769	84.98752241
68	44267.29	3	2	0	65.4	69.84	93.25	44	314.03	234.76	50.67160173	34.64233589	85.31393763
69	44267.29	3	2	0	65.4	70.07	87.54	44.2	355.11	243	65.08144422	48.631111	113.7125552
70	44267.29	3	2	0	65.6	70.12	84.73	44.3	372.35	242.28	948.1712565	884.3555822	1832.526839
71	44267.29	3	2	0	65.6	70.02	83.82	44.2	369.93	245.3	1197.722135	1078.676171	2276.398307
72	44267.29	3	2	0	65.6	69.92	91.59	44.2	310.66	235.78	146.2705554	121.4885044	267.7590598
73	44267.29	3	2	0	65.6	69.97	94.59	44.2	299.68	235.38	50.63119712	34.67455364	85.30575076
74	44267.29	3	2	0	65.7	70.16	88.76	44.3	346.38	238.04	50.66381582	35.00640987	85.67022568
75	44267.29	3	2	0	65.7	70.27	85.57	44.3	369.34	246.89	733.2550598	683.2775334	1416.532593
76	44267.29	3	2	0	65.8	70.23	83.45	44.3	371.28	248.68	1155.141073	1047.457878	2202.59895
77	44267.29	3	2	0	65.9	70.11	89.93	44.2	317.98	235.38	392.596987	343.1777254	735.7747124
78	44267.29	3	2	0	65.8	70.1	94.83	44	301.63	234.05	50.35817819	34.76512418	85.12330237
79	44267.29	3	2	0	65.9	70.29	89.93	44.2	341.06	242.69	50.1834762	34.90101056	85.08448676
80	44267.30	3	2	0	65.9	70.44	86.3	44.2	357.94	243.46	625.8229368	519.2302367	1145.053174
81	44267.30	3	2	0	66	70.38	82.97	44.2	371.28	247.81	1108.438232	1012.496562	2120.934795
82	44267.30	3	2	0	66.2	70.28	88.68	44.3	325.13	238.8	648.7620695	573.2187132	1221.980783
83	44267.30	3	2	0	66.1	70.2	94.22	44.4	292.25	239.52	50.64234087	34.74628381	85.38862468
84	44267.30	3	2	0	66.1	70.39	91.17	44.5	334.86	241.41	50.69664464	34.69750576	85.3941504
85	44267.30	3	2	0	66.1	70.54	86.89	44.6	356.47	245.76	293.1761034	266.9797257	560.155829
86	44267.30	3	2	0	66.3	70.57	84.05	44.6	376.83	249.44	1046.715928	967.1571009	2013.873029
87	44267.30	3	2	0	66.3	70.46	86.97	44.7	341.77	239.83	957.4528597	853.6826931	1811.135553
88	44267.30	3	2	0	66.3	70.37	92.94	44.7	301.28	238.29	49.97070781	34.78486234	84.75557015
89	44267.30	3	2	0	66.4	70.46	92.7	44.8	316.21	237.47	50.55296201	34.77461771	85.32757972
90	44267.30	3	2	0	66.3	70.64	88.11	44.9	351.16	243.2	188.7017906	100.9475481	289.6493387
91	44267.30	3	2	0	66.4	70.66	84.49	44.9	372.35	248.32	975.694516	907.5128693	1883.207385
92	44267.30	3	2	0	66.5	70.59	84.47	44.9	355.58	245.56	1212.059074	1088.694666	2300.753741
93	44267.30	3	2	0	66.5	70.48	92.41	44.9	304.05	234.71	51.90504672	36.71577034	88.62081706
94	44267.30	3	2	0	66.4	70.54	93.94	44.8	312.38	234.45	50.15408214	34.89388422	85.04796636
95	44267.31	3	2	0	66.5	70.73	89.18	44.7	345.43	239.62	51.30533516	35.35322578	86.65856094
96	44267.31	3	2	0	66.6	70.84	85.65	44.8	367.63	244.89	774.5517516	713.6933108	1488.245062
97	44267.31	3	2	0	66.8	70.78	83.24	44.9	373.82	247.86	1180.862771	1065.296853	2246.159624
98	44267.31	3	2	0	66.8	70.64	90.77	45.2	311.43	239.26	317.017643	274.3823449	591.3999879
99	44267.31	3	2	0	66.7	70.64	94.92	45.4	297.91	235.94	50.14634181	35.05444128	85.20078309
100	44267.31	3	2	0	66.8	70.9	89.68	45.7	342.95	239.16	50.75847723	34.90769809	85.66617532
101	44267.31	3	2	0	66.8	71	86.07	46	362.02	243.41	583.6165698	478.940622	1062.557192
102	44267.31	3	2	0	67	71.01	83.25	46.2	375.12	248.93	1115.377087	1017.23721	2132.614296
103	44267.31	3	2	0	67	70.95	89.2	46.5	326.36	240.7	620.4740886	546.744079	1167.218168
104	44267.31	3	2	0	67	70.88	94.72	46.7	293.55	234.91	50.87931288	34.97354403	85.8528569
105	44267.31	3	2	0	66.9	71.08	91.32	47	332.09	242.54	50.66854011	34.72745912	85.39599923
106	44267.31	3	2	0	66.9	71.25	87.6	47.3	356.65	241.67	279.0154758	187.1930779	466.2085537
107	44267.31	3	2	0	67.2	71.28	84.38	47.5	371.52	244.38	1024.891057	949.1308568	1974.021914
