#1
double tab1(450,20)
69	44664.05	3	4	0	59.196808	57.93	63	41.7	953	61.69	321.1752678	303.4207083	624.5959761	0	1	60	100	5	32
70	44664.05	3	4	0	59.370273	57.94	62.2	41.8	943.7	61.49	154.1064263	139.7079929	293.8144193	0	1	60	100	5	30
71	44664.05	3	4	0	59.551829	58	59.1	42.4	985.4	55.65	155.2417796	139.7412866	294.9830662	0	0	60	100	5	22
72	44664.05	3	4	0	59.764583	58.05	54.5	41.8	995.8	52.01	154.7114733	140.262329	294.9738023	0	0	60	100	5	20
73	44664.05	3	4	0	59.974781	58.13	50.3	41.2	989.4	49.55	155.0578858	140.4287332	295.486619	0	0	60	100	5	16
74	44664.05	3	4	0	60.198415	58.1	47.7	41.6	971.7	48.2	382.4552863	364.291714	746.7470003	0	0	60	100	5	11
75	44664.05	3	4	0	60.341445	58.03	46.4	42.2	965	47.47	560.9594619	540.812438	1101.7719	0	0	60	100	5	15
76	44664.05	3	4	0	60.372513	58	47.7	42.6	935.1	51.65	821.5644368	803.7853373	1625.349774	0	1	60	100	5	23
77	44664.05	3	4	0	60.211562	57.94	53.4	42.8	913.6	56.38	852.6031327	834.5762925	1687.179425	1	1	60	100	5	41
78	44664.05	3	4	0	59.899429	57.85	58.6	42.7	898	60.66	856.922406	835.6882553	1692.610661	1	1	60	100	5	47
79	44664.05	3	4	0	59.682784	57.81	63	42.8	907.3	62.85	765.7810705	744.4584579	1510.239528	1	1	60	100	5	46
80	44664.06	3	4	0	59.561949	57.81	65.3	42.6	915.6	64.07	586.5835424	565.8560033	1152.439546	1	1	60	100	5	42
81	44664.06	3	4	0	59.519961	57.81	66.3	42.8	935.4	63.81	581.3311361	558.7935126	1140.124649	0	1	60	100	5	38
82	44664.06	3	4	0	59.553552	57.83	64.9	42.8	936.3	62.61	579.9320963	556.5466696	1136.478766	0	1	60	100	5	33
83	44664.06	3	4	0	59.620339	57.88	63.8	42.7	944.8	62.22	579.9367361	555.6412643	1135.578	0	1	60	100	5	33
84	44664.06	3	4	0	59.688027	57.89	63.2	42.8	957.5	62.15	235.8984239	219.6685342	455.5669581	0	1	60	100	5	31
85	44664.06	3	4	0	59.764472	57.95	62.8	42.7	944.3	62.09	154.0217588	139.742302	293.7640607	0	1	60	100	5	29
86	44664.06	3	4	0	59.8825	58.03	59.1	42.6	990.8	55.45	154.7009476	140.093604	294.7945516	0	0	60	100	5	25
87	44664.06	3	4	0	60.025642	58.08	53.8	42.6	985.5	51.92	154.9592239	139.8993929	294.8586168	0	0	60	100	5	16
88	44664.06	3	4	0	60.191293	58.1	50.5	42.5	975.7	50.09	456.7305814	437.7660806	894.4966621	0	0	60	100	5	14
89	44664.06	3	4	0	60.305528	58.1	48.2	42.7	970.7	48.71	564.2092947	543.3915873	1107.600882	0	0	60	100	5	22
90	44664.06	3	4	0	60.275477	58.09	49.7	42.6	930.4	54.97	574.0479314	551.0670634	1125.114995	0	1	60	100	5	26
91	44664.06	3	4	0	60.173723	58.02	55.3	42.5	919.7	57.4	576.6857244	552.7077077	1129.393432	0	1	60	100	5	30
92	44664.06	3	4	0	60.051544	58	58.6	42.6	927.4	58.82	576.4291122	552.580929	1129.010041	0	1	60	100	5	36
93	44664.06	3	4	0	59.956276	57.99	60.2	42.4	923.8	59.52	575.8291321	551.4559266	1127.285059	0	1	60	100	5	34
94	44664.07	3	4	0	59.906825	57.97	61	42	927.2	59.79	577.8162968	553.0026642	1130.818961	0	1	60	100	5	30
95	44664.07	3	4	0	59.923975	57.94	61.2	42.1	934.9	60.2	576.6967519	553.1282343	1129.824986	0	1	60	100	5	28
96	44664.07	3	4	0	59.998778	57.98	61.5	42	941.7	60.45	573.2818112	550.0862288	1123.36804	0	1	60	100	5	20
97	44664.07	3	4	0	60.107509	57.99	61.6	42.1	941.6	60.69	155.8622315	140.7779565	296.640188	0	1	60	100	5	20
98	44664.07	3	4	0	60.223874	58	61.7	42.2	944	60.71	154.3823237	140.0204189	294.4027427	0	0	60	100	5	16
99	44664.07	3	4	0	60.335804	58.04	57.7	42.1	974.9	53.45	154.8663675	140.4175931	295.2839606	0	0	60	100	5	13
100	44664.07	3	4	0	60.461601	58.1	52.3	42.2	968.1	50.74	154.8347579	140.3252691	295.1600269	0	0	60	100	5	11
101	44664.07	3	4	0	60.553307	58.08	49.3	42.3	967.6	49.07	155.1406709	140.6599625	295.8006334	0	0	60	100	5	10
102	44664.07	3	4	0	60.620161	58.05	47.5	42.3	969.1	48.06	297.4528138	280.1576352	577.610449	0	0	60	100	5	8
103	44664.07	3	4	0	60.666997	58.02	46.4	42.5	953.4	47.38	554.6236649	535.2172628	1089.840928	0	0	60	100	5	16
104	44664.07	3	4	0	60.491441	57.93	46.5	42.2	926.1	51.61	785.2414566	762.8772583	1548.118715	0	1	60	100	5	34
105	44664.07	3	4	0	60.156661	57.86	52	42.4	912.1	55.37	852.4777374	830.2158915	1682.693629	0	1	60	100	5	48
106	44664.07	3	4	0	59.660606	57.79	57.8	42.2	900.5	59.94	857.1149841	835.4699178	1692.584902	1	1	60	100	5	63
107	44664.07	3	4	0	59.274781	57.72	62.4	42.5	908.2	62.06	858.2762476	836.6455241	1694.921772	1	1	60	100	5	62
108	44664.08	3	4	0	59.020616	57.69	64.6	42.5	924.5	63.62	857.4798182	834.3445775	1691.824396	1	1	60	100	5	57
109	44664.08	3	4	0	58.944629	57.68	65.9	42.4	917.5	64.41	857.7433879	833.8993953	1691.642783	1	1	60	100	5	49
110	44664.08	3	4	0	58.959634	57.7	66.6	42.2	927.6	65.07	730.0695287	704.3155853	1434.385114	1	1	60	100	5	50
111	44664.08	3	4	0	59.008573	57.77	66.9	42.2	923.1	65.73	585.7109187	559.5666758	1145.277595	1	1	60	100	5	46
112	44664.08	3	4	0	59.11465	57.8	66.9	42.2	946.6	64.41	581.2598694	556.8378281	1138.097697	0	1	60	100	5	43
113	44664.08	3	4	0	59.23908	57.86	64.9	42.2	952.4	62.9	577.7325994	554.951267	1132.683866	0	1	60	100	5	37
114	44664.08	3	4	0	59.382989	57.92	63.6	42.2	945.6	62.54	463.1465776	440.5665307	903.7131083	0	1	60	100	5	35
115	44664.08	3	4	0	59.533999	57.96	63	42.5	948.9	62.37	153.7069725	138.9966782	292.7036507	0	1	60	100	5	31
116	44664.08	3	4	0	59.707385	58.06	62.2	42.4	966.5	60.05	154.5801155	139.5049044	294.0850199	0	0	60	100	5	25
117	44664.08	3	4	0	59.915084	58.09	56.5	42.1	995.3	53.31	155.1566027	140.3152156	295.4718183	0	0	60	100	5	19
118	44664.08	3	4	0	60.138696	58.18	51.7	41.9	974.2	50.69	154.9257953	140.5181575	295.4439527	0	0	60	100	5	14
119	44664.08	3	4	0	60.31791	58.18	48.6	42.1	969.8	49.07	441.1226828	422.8092822	863.9319649	0	0	60	100	5	14
120	44664.08	3	4	0	60.437556	58.15	47	41.9	962.4	47.94	563.2777471	541.8593821	1105.137129	0	0	60	100	5	18
121	44664.08	3	4	0	60.427378	58.11	48.8	42.1	925.6	53.71	571.0284851	548.3327743	1119.361259	0	1	60	100	5	23
122	44664.08	3	4	0	60.354859	58.1	54.2	42	917.5	56.76	588.549618	561.9765563	1150.526174	0	1	60	100	5	27
123	44664.09	3	4	0	60.212592	58.2	57.6	41.8	899.6	58.14	635.9423279	600.5246724	1236.467	0	1	60	100	5	33
124	44664.09	3	4	0	60.10078	58.68	60.5	41.5	892.8	62.14	647.2301921	610.8445384	1258.07473	0	1	60	100	5	33
125	44664.09	3	4	0	60.029268	58.9	65.1	41.3	885.1	65.87	653.6219803	614.8874395	1268.50942	0	1	60	100	5	31
126	44664.09	3	4	0	59.994237	59.14	68.2	41.1	894.2	67.47	657.214417	618.6958933	1275.91031	0	1	60	100	5	28
127	44664.09	3	4	0	60.022899	59.53	70.2	41	905.5	68.87	661.6571568	623.4351288	1285.092286	0	1	60	100	5	27
128	44664.09	3	4	0	60.090893	60.04	71.4	41.1	908.3	69.96	310.2189835	288.0239195	598.242903	0	1	60	100	5	21
129	44664.09	3	4	0	60.155661	60.44	72.3	41.1	907.8	70.92	151.7570367	137.5853613	289.342398	0	1	60	100	5	23
130	44664.09	3	4	0	60.232777	60.93	70.9	41.1	950	65.68	152.2150066	137.9134414	290.128448	0	0	60	100	5	19
131	44664.09	3	4	0	60.343194	61.15	65.7	41.5	946.7	62.71	152.3221588	138.2391454	290.5613043	0	0	60	100	5	11
132	44664.09	3	4	0	60.494089	61.14	62.3	41.6	962.2	61.24	152.5178354	138.4213099	290.9391453	0	0	60	100	5	8
133	44664.09	3	4	0	60.641191	61.08	60.4	41.6	958.3	60.28	152.534869	138.3387258	290.8735948	0	0	60	100	5	6
134	44664.09	3	4	0	60.785528	61.02	59.3	41.5	952.1	59.58	152.5452774	138.4578876	291.003165	0	0	60	100	5	1
135	44664.09	3	4	0	60.93495	60.93	58.6	41.4	945	58.97	156.72145	139.5811943	296.3026444	0	0	60	100	5	0
136	44664.09	1	4	0	61.080978	60.84	58.2	41.3	936.7	58.54	159.8172784	140.5759025	300.3931809	0	0	60	100	5	0
137	44664.1	1	1	1	61.221633	60.76	56.4	41.4	957	54.97	159.8547537	140.3312859	300.1860396	0	0	60	100	5	0
138	44664.1	1	1	1	61.324171	60.6	55	41.4	938.9	55.58	159.3663983	140.1185914	299.4849897	0	0	60	100	5	0
139	44664.1	1	1	1	61.39892	60.45	55.1	41.4	925.3	55.8	159.7173697	139.8941715	299.6115412	0	0	60	100	5	0
140	44664.1	1	1	1	61.473413	60.25	55.5	41.3	935.9	55.96	159.6370235	140.0745268	299.7115503	0	0	60	100	5	0
141	44664.1	1	1	1	61.551918	60.15	55.8	41.2	918.8	56.02	159.6218291	140.0045486	299.6263776	0	0	60	100	5	0
142	44664.1	1	1	1	61.592048	60.04	56.1	41.3	925	56.03	159.6203505	140.141624	299.7619745	0	0	60	100	5	0
143	44664.1	1	1	1	61.621303	59.98	56.1	41.4	926.4	56.02	159.1965365	140.0362498	299.2327863	0	0	60	100	5	0
144	44664.1	1	1	1	61.64263	59.88	56.2	41.4	928.8	56.01	159.4915442	139.9316685	299.4232126	0	0	60	100	5	0
145	44664.1	1	1	1	61.631077	59.85	56.2	41.5	930.2	56	159.3387063	140.0257558	299.3644621	0	0	60	100	5	0
146	44664.1	1	1	1	61.602655	59.76	56.2	41.3	930.8	55.98	159.5373123	140.1896226	299.7269349	0	0	60	100	5	0
147	44664.1	1	1	1	61.547736	59.73	56.2	41.4	927.6	56	159.6965229	140.0255649	299.7220878	0	0	60	100	5	0
148	44664.1	1	1	1	61.507699	59.66	56.2	41.2	929.1	56.01	159.8654265	140.1684018	300.0338284	0	0	60	100	5	0
149	44664.1	1	1	1	61.459513	59.63	56.2	41.4	932.9	56	159.6133484	140.0715558	299.6849042	0	0	60	100	5	0
150	44664.1	1	1	1	61.416285	59.57	56.2	41.1	928.8	55.98	159.8056063	139.8011707	299.6067771	0	0	60	100	5	0
151	44664.1	1	1	1	61.384772	59.55	56.2	41	941.1	55.97	159.7682281	139.6721992	299.4404273	0	0	60	100	5	0
152	44664.11	1	1	1	61.351799	59.55	56.2	40.7	924.4	55.99	159.7737246	139.8263015	299.600026	0	0	60	100	5	0
153	44664.11	1	1	1	61.310661	59.5	56.3	41.2	928.4	56.1	159.7279399	139.9220209	299.6499607	0	0	60	100	5	0
154	44664.11	1	1	1	61.253572	59.46	56.3	41.4	927.7	56.12	159.5419244	139.8529663	299.3948908	0	0	60	100	5	0
155	44664.11	1	1	1	61.211954	59.46	56.4	41.4	931.9	56.11	159.8007102	139.683693	299.4844032	0	0	60	100	5	0
156	44664.11	1	1	1	61.181614	59.44	56.3	41.3	934.6	56.1	159.7336682	139.6857552	299.4194234	0	0	60	100	5	0
157	44664.11	1	1	1	61.159497	59.41	56.3	41.3	929	56.08	159.934272	139.7346029	299.6688749	0	0	60	100	5	0
158	44664.11	1	1	1	61.143373	59.39	56.3	41.1	930	56.07	159.8463614	139.7986365	299.6449979	0	0	60	100	5	0
159	44664.11	1	1	1	61.104519	59.41	56.3	41.1	923.3	56.07	159.6685274	139.7169887	299.3855161	0	0	60	100	5	0
160	44664.11	1	1	1	61.076194	59.39	56.3	41.2	929.2	56.07	159.8971499	140.2099651	300.107115	0	0	60	100	5	0
161	44664.11	1	1	1	61.055546	59.36	56.3	41.3	929.2	56.07	159.8052667	139.887028	299.6922947	0	0	60	100	5	0
162	44664.11	1	1	1	61.040493	59.33	56.3	41.3	920.5	56.06	159.7364705	139.9238498	299.6603203	0	0	60	100	5	0
163	44664.11	1	1	1	61.009519	59.32	56.3	41.8	925.9	56.08	159.7006679	140.0218592	299.722527	0	0	60	100	5	0
164	44664.11	1	1	1	60.97274	59.34	56.3	41.7	920.3	56.08	159.4574256	139.7351705	299.1925961	0	0	60	100	5	0
165	44664.11	1	1	1	60.961127	59.32	56.3	41.6	933.7	56.07	159.9140788	139.8933519	299.8074307	0	0	60	100	5	0
166	44664.12	1	1	1	60.944562	59.32	56.3	41.5	932.3	56.08	159.6579506	139.7894597	299.4474103	0	0	60	100	5	0
167	44664.12	1	1	1	60.932485	59.28	56.3	41.3	937.7	56.02	159.87854	139.9532604	299.8318005	0	0	60	100	5	0
168	44664.12	1	1	1	60.869482	59.27	56.2	41.3	934.2	56.01	159.6158023	139.8495625	299.4653648	0	0	60	100	5	0
169	44664.12	1	1	1	60.796452	59.23	56.2	41.4	927.6	56.02	159.6548552	140.0201913	299.6750466	0	0	60	100	5	0
170	44664.12	1	1	1	60.743214	59.25	56.2	41.4	926.6	56	159.4956864	140.3698923	299.8655787	0	0	60	100	5	0
171	44664.12	1	1	1	60.704403	59.25	56.2	41.3	932.6	55.96	159.6814161	140.1536558	299.8350719	0	0	60	100	5	0
172	44664.12	1	1	1	60.67611	59.22	56.2	41.1	930.5	55.93	159.7106579	140.1368922	299.8475501	0	0	60	100	5	0
173	44664.12	1	1	1	60.617484	59.23	56.1	40.9	930.5	55.91	159.68372	140.229446	299.913166	0	0	60	100	5	0
174	44664.12	1	1	1	60.558546	59.19	56.1	40.7	926.3	55.86	159.6852771	139.8612115	299.5464886	0	0	60	100	5	0
175	44664.12	1	1	1	60.51558	59.18	56.1	40.8	936.9	55.87	159.0322609	140.4192251	299.451486	0	0	60	100	5	0
176	44664.12	1	1	1	60.512258	59.19	56.1	41.1	925.1	55.9	155.5682553	144.2048043	299.7730597	0	0	60	100	5	0
177	44664.12	1	1	1	60.508936	59.17	56.1	41.4	918.8	55.9	155.3203031	144.4802423	299.8005455	0	0	60	100	5	0
178	44664.12	1	1	1	60.506514	59.15	56.1	41.2	915.5	55.83	155.6564598	144.8667585	300.5232183	0	0	60	100	5	0
179	44664.12	1	1	1	60.504749	59.13	56.1	41.4	921.3	55.88	155.4081596	144.8256119	300.2337715	0	0	60	100	5	0
180	44664.13	1	1	1	60.465462	59.12	56.1	41.4	928.8	55.87	155.2305678	145.1625375	300.3931053	0	0	60	100	5	0
181	44664.13	1	1	1	60.420622	59.12	56.1	41.3	926.9	55.85	155.385329	145.2708115	300.6561405	0	0	65	100	5	0
182	44664.13	1	1	1	60.387933	59.11	56.1	41.2	917.1	55.86	149.4963388	144.2525686	293.7489073	0	0	65	100	5	0
183	44664.13	1	1	0	60.337003	59.05	56.1	41	928.7	55.81	149.070599	143.9657159	293.0363149	0	0	65	100	5	0
184	44664.13	3	1	0	60.299875	59.08	56	41	924.1	55.79	804.5687873	787.7729757	1592.341763	0	0	65	100	5	0
185	44664.13	3	4	0	60.272809	59.07	56	41	931.6	56.02	898.0688405	877.2178233	1775.286664	1	1	65	100	5	97
186	44664.13	3	4	0	60.253078	59.04	62.4	41.1	862.4	66.09	903.3172556	882.2782766	1785.595532	1	1	65	100	5	99
187	44664.13	3	4	0	60.209694	59.15	68.9	41.2	873	70.14	910.8666403	887.9652105	1798.831851	1	1	65	100	5	100
188	44664.13	3	4	0	60.162867	59.72	72.9	41.1	884.3	72.19	920.7283935	896.2929713	1817.021365	1	1	65	100	5	100
189	44664.13	3	4	0	60.14583	60.3	75.1	41.3	883.5	73.94	929.742482	903.814213	1833.556695	1	1	65	100	5	100
190	44664.13	3	4	0	60.09631	60.87	76.9	41.4	895.3	75.35	934.8111308	907.6218618	1842.432993	1	1	65	100	5	100
191	44664.13	3	4	0	60.05311	61.45	78.1	41.4	897.6	76.67	940.2615784	912.2247935	1852.486372	1	1	65	100	5	100
