datetime,/x1ab_all/Processed Data/X1A/1A-El-Power Outlets,/x1ab_all/Processed Data/X1A/1A-Th-TotalHVAC,/x1ab_all/Processed Data/X1A/1A-Th-Chilled Water,/x1ab_all/Processed Data/X1A/1A-Th-Envelope,/x1ab_all/Processed Data/X1A/1A-RoomT,/x1ab_all/Processed Data/X1A/1A-Th-Hot Water,/x1ab_all/Processed Data/X1A/1A-El-Light,/x1ab_all/Processed Data/X1A/1A-SlabT
2019-12-29 13:45:00,3.256000133333333,461.5202166099718,-0.2957403059990022,-466.86592490163844,19.703038583333335,-2.5402650673625926,2.0897081583333335,19.902963408333328
2019-12-29 13:50:00,3.197469500000001,478.3251023113992,-0.4044909374856703,-483.61074822806586,19.672881325,14.599609998885018,2.0881764166666668,19.88890510833334
2019-12-29 13:55:00,3.2429019499999994,525.4830381273364,-0.35744940737098563,-530.813609769003,19.668555141666666,61.67145310970746,2.0876696916666666,19.89005555
2019-12-29 14:00:00,3.2831387000000003,584.040165540601,-0.31069781033383465,-589.4071613822676,19.657035920833337,120.03065860926816,2.083857141666666,19.898135549999996
2019-12-29 14:05:00,3.1300346916666664,579.1288885160005,-0.253999548135884,-584.3518322743339,19.641171316666664,115.70768875580302,2.0929090666666665,19.894970725
2019-12-29 14:10:00,3.1603194249999995,531.8626849326071,-0.3812987347103036,-537.1066395659404,19.63760175,68.65118645065073,2.0836352083333334,19.89034134166667
2019-12-29 14:15:00,3.1144670666666676,588.3984429014057,-0.3354164444760136,-593.6029853430723,19.63567217916667,125.20715606254826,2.0900753750000005,19.896749941666673
2019-12-29 14:20:00,3.155668358333333,859.0508884399005,-0.4999347821174578,-864.2883277232339,19.629193208333337,396.113832122018,2.081770925,19.89683279166667
2019-12-29 14:25:00,3.2082142499999997,1518.8278244654216,-0.38836191225849787,-1524.122240098755,19.61083134999999,1055.7462024360136,2.0862013833333335,19.88516913333333
2019-12-29 14:30:00,3.175092425,1886.1375562574212,-0.35498119067661194,-1891.3980005657547,19.628477441666668,1423.7517805064313,2.0853518833333333,19.88265829166666
