datetime,Unnamed: 0,time,AHU: MAT,AHU: RAT,VAV: Core Zone Discharge Air Temperature,VAV: North Zone Discharge Air Temperature,VAV: South Zone Discharge Air Temperature,VAV: Core Zone Airflow Rate,VAV: North Zone Airflow Rate,VAV: South Zone Airflow Rate,Outdoor Air Temperature,AHU: Supply Air Temperature,AHU: Outdoor Air Damper Position,AHU: Return Air Damper Position,VAV: Core Zone Room Air Temperature,VAV Core Zone Cooling SP,VAV: Core Zone Reheat Control Signal,VAV: Core Zone Damper Control Signal,VAV: North Zone Room Air Temperature,VAV North Zone Cooling SP,VAV: North Zone Reheat Control Signal,VAV: North Zone Damper Control Signal,VAV: South Zone Room Air Temperature,VAV South Zone Cooling SP,VAV: South Zone Reheat Control Signal,VAV: South Zone Damper Control Signal,AHU:Cooling Coil Load,AHU: Cooling coil Load,VAV:Core zone Q,AHU: Supply Fan Power,AHU: Supply Fan Airflow Rate,VAV:North zone Q,VAV:South zone Q,faulty,datetime
2021-08-15 14:30:00,8110,19579440.0,72.52065,72.69204,54.99147,54.99147,54.9929,69.46855,69.46855,199.08553,71.87186,54.992294,0.3,0.7,70.14694,296.45,0.0,0.3,70.50296,296.45,0.0,0.3,74.01683,296.45,0.0,0.49505612,2452.035,2452.035,0.0,109.14462,496.9166,0.0,0.0,0,2021-08-15 14:44:00
2021-08-15 14:45:00,8128,19580280.0,72.0912,72.127396,54.916763,54.916763,54.915504,69.517265,69.517265,186.67294,71.95738,54.916054,0.3,0.7,70.048294,296.45,0.0,0.3,70.42089,296.45,0.0,0.3,73.2441,296.45,0.0,0.45112792,2358.4966,2358.4966,0.0,104.737595,478.81284,0.0,0.0,0,2021-08-15 14:58:00
2021-08-15 15:00:00,8146,19581240.0,72.020615,72.056366,54.90001,54.90001,54.89891,69.51958,69.51958,178.16956,71.8858,54.899406,0.3,0.7,70.0902,296.45,0.0,0.3,70.47072,296.45,0.0,0.3,73.16467,296.45,0.0,0.42981306,2296.4592,2296.4592,0.0,100.73659,466.31796,0.0,0.0,0,2021-08-15 15:14:00
2021-08-15 15:15:00,8164,19582080.0,72.28115,72.42914,54.936157,54.936157,54.937202,69.48166,69.48166,175.24274,71.6969,54.93676,0.3,0.7,70.260376,296.45,0.0,0.3,70.63952,296.45,0.0,0.3,73.72217,296.45,0.0,0.43400523,2278.4895,2278.4895,0.0,98.09433,461.90176,0.0,0.0,0,2021-08-15 15:28:00
2021-08-15 15:30:00,8182,19583040.0,72.164536,72.34537,54.927807,54.927807,54.92863,69.486275,69.486275,164.54256,71.43756,54.928246,0.3,0.7,70.312675,296.45,0.0,0.3,70.68918,296.45,0.0,0.3,73.64824,296.45,0.0,0.4067338,2207.5657,2207.5657,0.0,93.349205,446.1843,0.0,0.0,0,2021-08-15 15:44:00
2021-08-15 15:45:00,8201,19583880.0,71.75271,71.874985,54.872215,54.872215,54.871613,69.526276,69.526276,148.94267,71.25745,54.871887,0.30130768,0.7,70.23555,296.45,0.0,0.3,70.60634,296.45,0.0,0.3,73.00421,296.45,0.0,0.35662836,2102.8435,2102.8435,0.0,87.71512,423.3692,0.0,0.0,0,2021-08-15 15:58:00
2021-08-15 16:00:00,8218,19584840.0,71.702446,71.82318,54.855682,54.855682,54.855354,69.52728,69.52728,136.60022,71.20708,54.855515,0.30359522,0.7,70.292625,296.45,0.0,0.3,70.64957,296.45,0.0,0.3,72.98169,296.45,0.0,0.32588077,2018.7118,2018.7118,0.0,82.49925,405.22687,0.0,0.0,0,2021-08-15 16:14:00
2021-08-15 16:15:00,8237,19585680.0,71.96612,72.13652,54.886,54.886,54.88617,69.49772,69.49772,130.84795,71.25679,54.886116,0.3058997,0.7,70.47198,296.45,0.0,0.3,70.81041,296.45,0.0,0.3,73.5103,296.45,0.0,0.3212044,1976.9731,1976.9731,0.0,79.27444,396.68204,0.0,0.0,0,2021-08-15 16:28:00
2021-08-15 16:30:00,8254,19586640.0,71.957,72.122345,54.897377,54.897377,54.897263,69.49937,69.49937,120.26783,71.2664,54.89732,0.30960748,0.7,70.53389,296.45,0.0,0.3,70.855125,296.45,0.0,0.3,73.55792,296.45,0.0,0.29454562,1903.4338,1903.4338,0.0,75.08646,381.13278,0.0,0.0,0,2021-08-15 16:44:00
2021-08-15 16:45:00,8272,19587480.0,71.72112,71.86999,54.891716,54.891716,54.891716,69.5083,69.5083,109.003136,71.10353,54.891716,0.31362846,0.7,70.45907,296.45,0.0,0.3,70.768555,296.45,0.0,0.3,73.24097,296.45,0.0,0.2625,1821.06,1821.06,0.0,70.96077,364.59912,0.0,0.0,0,2021-08-15 16:58:00
2021-08-15 17:00:00,8290,19588440.0,70.84853,70.887535,54.88375,54.88375,54.88375,69.50622,69.50622,108.99942,70.69231,54.88375,0.31700215,0.7,69.54973,296.45,0.03319605,0.3,69.81137,296.45,0.013216288,0.3,72.19864,296.45,0.0,0.2625,1724.7023,1724.7023,0.0,70.90052,364.58746,0.0,0.0,0,2021-08-15 17:14:00
2021-08-15 17:15:00,8308,19589280.0,70.79382,70.92467,57.450325,54.926926,54.92682,69.50633,69.50633,108.99963,70.26483,54.926872,0.31963816,0.7,69.913925,296.45,0.030529328,0.3,69.68503,296.45,0.033216357,0.3,72.19568,296.45,0.0,0.2625,1688.0455,1688.0455,55.604034,70.89942,364.5881,0.0,0.0,0,2021-08-15 17:28:00
2021-08-15 17:30:00,8326,19590240.0,70.58376,70.79437,57.24713,56.952477,54.964943,69.506485,69.506485,108.99989,69.75006,54.964996,0.32240182,0.7,69.88405,296.45,0.04067969,0.3,69.99687,296.45,0.028212361,0.3,71.76007,296.45,0.0,0.2625,1652.7715,1652.7715,50.46945,70.89849,364.58887,43.798893,0.0,0,2021-08-15 17:44:00
2021-08-15 17:45:00,8344,19591080.0,70.13925,70.35118,57.97157,57.33365,54.978012,69.50657,69.50657,109.000046,69.31802,54.978012,0.3246221,0.7,69.78094,296.45,0.05425193,0.3,69.8179,296.45,0.042251516,0.3,70.9562,296.45,0.0,0.2625,1615.4769,1615.4769,66.50528,70.89765,364.5893,52.406242,0.0,0,2021-08-15 17:58:00
2021-08-15 18:00:00,8363,19592040.0,69.327255,69.44316,61.142883,60.696342,54.9138,69.5066,69.5066,109.0001,68.88594,54.9138,0.32696387,0.7,69.25481,296.45,0.11282757,0.3,69.22311,296.45,0.10474176,0.3,69.65767,296.45,0.023922436,0.2625,1526.913,1526.913,138.34244,70.89665,364.58945,128.50255,0.0,0,2021-08-15 18:14:00
2021-08-15 18:15:00,8380,19592880.0,69.45833,69.69986,62.139397,61.85205,56.93792,69.50672,69.50672,109.00031,68.54053,54.9528,0.32884213,0.7,69.50765,296.45,0.13013995,0.3,69.46355,296.45,0.12494791,0.3,69.95029,296.45,0.022236366,0.2625,1504.9727,1504.9727,159.20412,70.896034,364.59006,152.80998,67.87288,0,2021-08-15 18:28:00
2021-08-15 18:30:00,8398,19593840.0,69.329124,69.649704,63.272964,63.01001,58.305004,69.50705,69.50705,109.0009,68.12859,54.98323,0.33078152,0.7,69.648056,296.45,0.1502318,0.3,69.62811,296.45,0.14546895,0.3,69.67514,296.45,0.059622027,0.2625,1479.1604,1479.1604,183.60599,70.89585,364.5918,177.755,114.766235,0,2021-08-15 18:44:00
2021-08-15 18:45:00,8417,19594680.0,69.08061,69.45288,64.4395,64.14193,60.949028,69.507324,69.507324,109.001396,67.70738,55.000427,0.3323101,0.7,69.59955,296.45,0.17133729,0.3,69.59944,296.45,0.1659266,0.3,69.28441,296.45,0.10803197,0.2625,1458.3243,1458.3243,209.43385,70.895775,364.59323,202.86256,207.84769,0,2021-08-15 18:58:00
2021-08-15 19:00:00,8434,19595640.0,68.92955,69.46283,65.28973,64.98233,62.79078,69.50749,69.50749,109.001686,66.981125,55.00422,0.33391485,0.7,69.63515,296.45,0.18674399,0.3,69.638275,296.45,0.1811537,0.3,69.26755,296.45,0.14145045,0.2625,1440.7128,1440.7128,228.19626,70.89542,364.59412,221.4098,271.67737,0,2021-08-15 19:14:00
2021-08-15 19:15:00,8452,19596480.0,68.94005,69.73128,65.290825,64.98518,63.284283,69.50763,69.50763,109.00192,66.06679,55.006523,0.33519742,0.7,69.857346,296.45,0.18644324,0.3,69.85828,296.45,0.18090293,0.3,69.61087,296.45,0.15010919,0.2625,1430.2284,1430.2284,227.76242,70.895134,364.5948,220.95753,287.11282,0,2021-08-15 19:28:00
2021-08-15 19:30:00,8470,19597440.0,68.71559,69.77313,65.66815,65.34427,64.87065,69.507774,69.507774,109.00219,64.91048,55.00125,0.33653447,0.7,69.91623,296.45,0.19331011,0.3,69.9187,296.45,0.18744165,0.3,69.63504,296.45,0.17893437,0.2625,1405.6766,1405.6766,236.21579,70.89485,364.59558,229.01675,342.45728,0,2021-08-15 19:44:00
2021-08-15 19:45:00,8488,19598280.0,68.36134,69.59021,66.400604,66.05058,67.03204,69.507904,69.507904,109.00241,63.97752,54.99466,0.33759972,0.7,69.78934,296.45,0.20695923,0.3,69.79588,296.45,0.20059799,0.3,69.37099,296.45,0.21863933,0.2625,1376.4844,1376.4844,253.01462,70.894646,364.59625,245.28278,419.26187,0,2021-08-15 19:58:00
2021-08-15 20:00:00,8506,19599240.0,68.167984,69.620865,66.63857,66.27855,68.38287,69.50806,69.50806,109.00268,63.022697,54.99713,0.33870703,0.7,69.81412,296.45,0.21124424,0.3,69.81972,296.45,0.20470265,0.3,69.41141,296.45,0.24317238,0.2625,1354.7263,1354.7263,258.23492,70.89446,364.59702,250.27988,466.0691,0,2021-08-15 20:14:00
2021-08-15 20:15:00,8524,19600080.0,63.98274,69.84949,66.41676,66.06767,68.771454,69.505035,69.505035,108.99734,62.185432,55.176865,0.73576236,0.28,69.99715,296.45,0.20492509,0.3,69.997314,296.45,0.19856669,0.3,69.712875,296.45,0.24800092,0.2625,1243.7048,1243.7048,248.86888,70.88106,364.58118,241.11903,471.95462,0,2021-08-15 20:28:00
2021-08-15 20:30:00,8545,19601040.0,61.357445,69.873,66.48746,66.11617,69.791595,69.503136,69.503136,108.99398,61.354866,55.028664,1.0,0.0,70.00665,296.45,0.20782556,0.3,70.00868,296.45,0.20109518,0.3,69.7504,296.45,0.26789892,0.2625,1150.6885,1150.6885,253.76155,70.948975,364.57153,245.51772,512.6429,0,2021-08-15 20:44:00
2021-08-15 20:45:00,8562,19601880.0,60.850754,69.69623,67.091324,66.72003,71.33154,69.50321,69.50321,108.99412,60.849274,54.949944,1.0,0.0,69.842186,296.45,0.21994157,0.3,69.84262,296.45,0.21321246,0.3,69.542755,296.45,0.29699695,0.2625,1093.6476,1093.6476,269.337,70.94926,364.57193,261.12424,570.078,0,2021-08-15 20:58:00
2021-08-15 21:00:00,8580,19602840.0,60.54561,69.49843,68.59853,68.340744,73.13023,69.50324,69.50324,108.99416,60.544785,54.936928,1.0,0.0,69.58687,296.45,0.24763854,0.3,69.56253,296.45,0.24299552,0.3,69.41493,296.45,0.3297668,0.2625,1042.3514,1042.3514,303.08276,70.9493,364.57208,297.3964,633.04425,0,2021-08-15 21:14:00
2021-08-15 21:15:00,8598,19603680.0,60.397957,69.77089,68.67961,68.564804,73.30475,69.50321,69.50321,108.994125,60.39746,54.95302,1.0,0.0,69.83032,296.45,0.24836771,0.3,69.79039,296.45,0.24633269,0.3,69.74364,296.45,0.33209372,0.2625,1010.5075,1010.5075,304.02493,70.94927,364.57193,301.47546,637.3902,0,2021-08-15 21:28:00
2021-08-15 21:30:00,8616,19604640.0,60.312263,69.86031,69.051445,69.08534,74.00644,69.50317,69.50317,108.994026,60.312042,54.98076,1.0,0.0,69.91854,296.45,0.25476608,0.3,69.87454,296.45,0.25542212,0.3,69.83571,296.45,0.34457067,0.2625,987.8989,987.8989,311.63144,70.949196,364.57166,312.37558,660.8098,0,2021-08-15 21:44:00
2021-08-15 21:45:00,8636,19605480.0,60.26683,69.73337,69.778076,69.915794,75.07915,69.50315,69.50315,108.994,60.26667,55.004436,1.0,0.0,69.79231,296.45,0.26817372,0.3,69.75347,296.45,0.2707043,0.3,69.68497,296.45,0.364404,0.2625,977.5967,977.5967,327.70038,70.94918,364.57162,330.77304,698.2996,0,2021-08-15 21:58:00
2021-08-15 22:00:00,8654,19606440.0,60.222393,66.04076,55.0263,55.0263,55.0263,69.5032,69.5032,108.99409,60.22223,55.0263,1.0,0.0,67.22128,299.85,0.0,0.3,67.2381,299.85,0.0,0.3,64.77881,299.85,0.0,0.2625,973.47144,973.47144,0.0,70.94924,364.57184,0.0,0.0,0,2021-08-15 22:14:00
2021-08-15 22:15:00,8672,19607280.0,60.193886,65.5406,55.03871,55.03871,55.03866,69.50326,69.50326,108.994194,60.193718,55.03866,1.0,0.0,66.813255,299.85,0.0,0.3,66.77228,299.85,0.0,0.3,64.265686,299.85,0.0,0.2625,974.00085,974.00085,0.0,70.94932,364.57214,0.0,0.0,0,2021-08-15 22:28:00
2021-08-15 22:30:00,8690,19608240.0,60.152794,65.13015,55.04223,55.04223,55.04223,69.50332,69.50332,108.99431,60.152573,55.04223,1.0,0.0,66.53063,299.85,0.0,0.3,66.44521,299.85,0.0,0.3,63.77658,299.85,0.0,0.2625,974.5481,974.5481,0.0,70.949394,364.57245,0.0,0.0,0,2021-08-15 22:44:00
2021-08-15 22:45:00,8708,19609080.0,60.09193,64.63039,55.034924,55.034924,55.034924,69.50336,69.50336,108.99437,60.0916,55.034924,1.0,0.0,66.22691,299.85,0.0,0.3,66.1109,299.85,0.0,0.3,63.09614,299.85,0.0,0.2625,970.70557,970.70557,0.0,70.94945,364.57266,0.0,0.0,0,2021-08-15 22:58:00
2021-08-15 23:00:00,8726,19610040.0,59.99635,64.33156,55.019653,55.019653,55.019653,69.50339,69.50339,108.99443,59.996017,55.019653,1.0,0.0,66.022125,299.85,0.0,0.3,65.882324,299.85,0.0,0.3,62.74936,299.85,0.0,0.2625,959.0022,959.0022,0.0,70.94949,364.57285,0.0,0.0,0,2021-08-15 23:14:00
2021-08-15 23:15:00,8745,19610880.0,59.91236,64.299194,55.00993,55.00993,55.00993,69.50342,69.50342,108.994484,59.91203,55.00993,1.0,0.0,65.9639,299.85,0.0,0.3,65.81152,299.85,0.0,0.3,62.8072,299.85,0.0,0.2625,945.56586,945.56586,0.0,70.94954,364.573,0.0,0.0,0,2021-08-15 23:28:00
2021-08-15 23:30:00,8765,19611840.0,59.816338,64.04207,55.00526,55.00526,55.00526,69.50344,69.50344,108.99453,59.81601,55.00526,1.0,0.0,65.789764,299.85,0.0,0.3,65.61778,299.85,0.0,0.3,62.518425,299.85,0.0,0.2625,929.2565,929.2565,0.0,70.94957,364.57312,0.0,0.0,0,2021-08-15 23:44:00
2021-08-15 23:45:00,8783,19612680.0,59.732346,63.623486,55.007515,55.007515,55.007515,69.503456,69.503456,108.994545,59.732018,55.007515,1.0,0.0,65.53955,299.85,0.0,0.3,65.34505,299.85,0.0,0.3,61.960815,299.85,0.0,0.2625,916.4936,916.4936,0.0,70.949585,364.57315,0.0,0.0,0,2021-08-15 23:58:00
2021-08-16 00:00:00,8785,19612800.0,59.72048,63.803772,55.00834,55.00834,55.00834,69.503456,69.503456,108.99455,59.7201,55.00834,1.0,0.0,65.628876,306.55,0.0,0.0,65.437164,306.55,0.0,0.0,62.253765,306.55,0.0,0.0,290.54807,290.54807,0.0,70.94959,364.5732,0.0,0.0,0,2021-08-16 00:00:00
