datetime,Unnamed: 0,time,VAV: Core Zone Discharge Air Temperature,AHU: Outdoor Air Damper Position,VAV Core Zone Cooling SP,VAV: North zone Q,VAV North Zone Heating SP,VAV: North Zone Reheat Control Signal,VAV: South Zone Room Air Temperature,VAV: South Zone Reheat Control Signal,VAV: South Zone Damper Control Signal,VAV North Zone Cooling SP,VAV: North Zone Airflow Rate,VAV: Core Zone Reheat Control Signal,AHU: Supply Air Temperature,AHU:Cooling Coil Load,AHU: Cooling coil Load,VAV: North Zone Damper Control Signal,VAV: Core zone Q,AHU: Supply Fan Power,AHU: RAT,VAV: South Zone Discharge Air Temperature,VAV: Core Zone Airflow Rate,VAV: South Zone Airflow Rate,VAV: North Zone Room Air Temperature,AHU: Return Air Damper Position,VAV South Zone Heating SP,VAV Core Zone Heating SP,VAV: South zone Q,VAV: Core Zone Room Air Temperature,AHU: Supply Fan Airflow Rate,VAV: Core Zone Damper Control Signal,AHU: MAT,VAV South Zone Cooling SP,VAV: North Zone Discharge Air Temperature,Outdoor Air Temperature,datetime
2021-08-11 13:15:00,953,19228440.0,55.04003,0.305226,73.94003,53.550846,69.98001,0.0,74.22194,0.0,0.48000655,73.94003,69.48009,0.0,52.621834,2440.637,2440.637,0.3,53.550846,54.319626,72.949234,55.039757,69.48009,195.53246,70.834854,0.7,69.98001,69.98001,150.68901,70.250824,491.72922,0.3,72.1441,73.94003,55.04003,69.1707,2021-08-11 13:29:00
2021-08-11 13:30:00,971,19229280.0,55.039978,0.3018233,73.94003,53.788372,69.98001,0.0,74.19585,0.0,0.4892552,73.94003,69.47702,0.0,52.610405,2475.4922,2475.4922,0.3,53.788372,55.09484,72.96246,55.039703,69.47702,198.73027,70.89012,0.7,69.98001,69.98001,153.83673,70.29416,496.4215,0.3,72.22452,73.94003,55.039978,69.45904,2021-08-11 13:43:00
2021-08-11 13:45:00,989,19230240.0,55.039925,0.3,73.94003,54.50289,69.98001,0.0,74.08742,0.0,0.4922988,73.94003,69.478645,0.0,52.578163,2494.6099,2494.6099,0.3,54.50289,55.456978,72.91149,55.039757,69.478645,200.00548,70.940765,0.7,69.98001,69.98001,156.88368,70.331406,498.30115,0.3,72.26143,73.94003,55.039925,69.80434,2021-08-11 13:59:00
2021-08-11 14:00:00,1006,19231080.0,55.039867,0.3,73.94003,55.26899,69.98001,0.0,73.929214,0.0,0.48842016,73.94003,69.4844,0.0,52.544266,2494.1418,2494.1418,0.3,55.26899,55.306126,72.81387,55.039867,69.4844,199.04054,70.97405,0.7,69.98001,69.98001,158.3216,70.3536,496.89966,0.3,72.249725,73.94003,55.039867,70.1152,2021-08-11 14:13:00
2021-08-11 14:15:00,1024,19232040.0,55.039867,0.3,73.94003,55.91892,69.98001,0.0,73.83714,0.0,0.4834454,73.94003,69.4863,0.0,52.51499,2488.6628,2488.6628,0.3,55.91892,54.837654,72.767075,55.04003,69.4863,197.10878,71.04562,0.7,69.98001,69.98001,158.63177,70.4138,494.06516,0.3,72.29538,73.94003,55.039867,70.505486,2021-08-11 14:29:00
2021-08-11 14:30:00,1042,19232880.0,55.039925,0.3,73.94003,56.41441,69.98001,0.0,73.81127,0.0,0.47798935,73.94003,69.48503,0.0,52.492027,2477.491,2477.491,0.3,56.41441,54.144997,72.76076,55.040085,69.48503,194.50409,71.11907,0.7,69.98001,69.98001,157.92644,70.4789,490.23178,0.3,72.37036,73.94003,55.039925,70.882095,2021-08-11 14:43:00
2021-08-11 14:45:00,1060,19233840.0,55.039925,0.3,73.94003,57.0843,69.98001,0.0,73.71179,0.0,0.46487194,73.94003,69.4883,0.0,52.46187,2447.3386,2447.3386,0.3,57.0843,52.89849,72.69742,55.040253,69.4883,189.36992,71.188614,0.7,69.98001,69.98001,155.58415,70.540146,482.6931,0.3,72.406555,73.94003,55.039925,71.28848,2021-08-11 14:59:00
2021-08-11 15:00:00,1078,19234680.0,55.039867,0.3,73.94003,57.7213,69.98001,0.0,73.57298,0.0,0.44776863,73.94003,69.49477,0.0,52.433853,2406.1755,2406.1755,0.3,57.7213,51.450077,72.6014,55.040417,69.49477,183.09871,71.23706,0.7,69.98001,69.98001,152.10835,70.58239,473.49234,0.3,72.38986,73.94003,55.039867,71.56874,2021-08-11 15:13:00
2021-08-11 15:15:00,1096,19235640.0,55.039867,0.3,73.94003,58.375217,69.98001,0.0,73.48525,0.0,0.42734167,73.94003,69.49834,0.0,52.404465,2349.5085,2349.5085,0.3,58.375217,49.55863,72.5379,55.040527,69.49834,175.03331,71.3026,0.7,69.98001,69.98001,147.05403,70.64293,461.64508,0.3,72.37085,73.94003,55.039867,71.71288,2021-08-11 15:29:00
2021-08-11 15:30:00,1114,19236480.0,55.039925,0.3,73.94003,58.914402,69.98001,0.0,73.46564,0.0,0.4087768,73.94003,69.49856,0.0,52.379585,2290.799,2290.799,0.3,58.914402,47.742195,72.518456,55.040527,69.49856,167.27411,71.36901,0.7,69.98001,69.98001,141.83241,70.70659,450.2381,0.3,72.350525,73.94003,55.039925,71.67816,2021-08-11 15:43:00
2021-08-11 15:45:00,1132,19237440.0,55.039925,0.3005408,73.94003,59.538708,69.98001,0.0,73.391815,0.0,0.38231975,73.94003,69.50248,0.0,52.35157,2209.2195,2209.2195,0.3,59.538708,45.43838,72.45682,55.04069,69.50248,156.81863,71.43136,0.7,69.98001,69.98001,134.37358,70.76674,434.8782,0.3,72.27758,73.94003,55.039925,71.54754,2021-08-11 15:59:00
2021-08-11 16:00:00,1150,19238280.0,55.039925,0.30221564,73.94003,60.040905,69.98001,0.0,73.28662,0.0,0.3549971,73.94003,69.50855,0.0,52.329597,2128.2239,2128.2239,0.3,60.040905,43.266003,72.37273,55.040802,69.50855,146.38467,71.47432,0.7,69.98001,69.98001,126.488205,70.80942,419.55655,0.3,72.18892,73.94003,55.039925,71.432236,2021-08-11 16:13:00
2021-08-11 16:15:00,1168,19239240.0,55.039925,0.30494043,73.94003,60.407574,69.98001,0.0,73.229706,0.0,0.32377207,73.94003,69.51211,0.0,52.31317,2033.8019,2033.8019,0.3,60.407574,40.745937,72.31653,55.04091,69.51211,133.98729,71.53392,0.7,69.98001,69.98001,116.480095,70.87314,401.341,0.3,72.13432,73.94003,55.039925,71.37627,2021-08-11 16:29:00
2021-08-11 16:30:00,1186,19240080.0,55.039978,0.30803007,73.94003,60.537884,69.98001,0.0,73.24251,0.0,0.2972892,73.94003,69.512314,0.0,52.3068,1951.5532,1951.5532,0.3,60.537884,38.593605,72.304825,55.04091,69.512314,123.10175,71.59538,0.7,69.98001,69.98001,107.24449,70.94241,385.3382,0.3,72.120476,73.94003,55.039978,71.34759,2021-08-11 16:43:00
2021-08-11 16:45:00,1204,19241040.0,55.039867,0.31226653,73.94003,61.08073,69.98001,0.0,73.26135,0.0,0.2625,73.94003,69.5183,0.0,52.282024,1846.5508,1846.5508,0.3,61.08073,36.029728,72.27989,55.041023,69.5183,109.02387,71.652405,0.7,69.98001,69.98001,95.83117,71.011406,364.65945,0.3,72.078064,73.94003,55.039867,71.2236,2021-08-11 16:59:00
2021-08-11 17:00:00,1222,19241880.0,55.04036,0.3158282,73.94003,58.50068,69.98001,0.0,73.249985,0.0,0.2625,73.94003,69.504944,0.0,52.398865,1827.1399,1827.1399,0.3,58.50068,35.838585,72.29895,55.04036,69.504944,108.99718,71.691025,0.7,69.98001,69.98001,91.741356,71.060455,364.58093,0.3,72.03456,73.94003,55.04036,70.93933,2021-08-11 17:13:00
2021-08-11 17:15:00,1240,19242840.0,55.04003,0.3190613,73.94003,58.125416,69.98001,0.0,73.0252,0.0,0.2625,73.94003,69.50479,0.0,52.415726,1786.8435,1786.8435,0.3,58.125416,35.836555,72.11421,55.04003,69.50479,108.99691,71.538635,0.7,69.98001,69.98001,91.151764,70.92187,364.5801,0.3,71.77161,73.94003,55.04003,70.379196,2021-08-11 17:29:00
2021-08-11 17:30:00,1258,19243680.0,55.040085,0.3216874,73.94003,57.754646,69.98001,0.0,72.82278,0.0,0.2625,73.94003,69.504616,0.0,52.432373,1753.511,1753.511,0.3,57.754646,35.83574,71.94876,55.040085,69.504616,108.99659,71.41021,0.7,69.98001,69.98001,90.5701,70.80838,364.57916,0.3,71.5159,73.94003,55.040085,69.782425,2021-08-11 17:43:00
2021-08-11 17:45:00,1276,19244640.0,55.040085,0.3244774,73.94003,57.28985,69.98001,0.0,72.54251,0.0,0.2625,73.94003,69.5044,0.0,52.453354,1720.0536,1720.0536,0.3,57.28985,35.834843,71.74112,55.040085,69.5044,108.996216,71.269585,0.7,69.98001,69.98001,89.841156,70.68637,364.57806,0.3,71.19774,73.94003,55.040085,69.05507,2021-08-11 17:59:00
2021-08-11 18:00:00,1294,19245480.0,55.040085,0.32673413,73.94003,56.95528,69.98001,0.0,72.25775,0.0,0.2625,73.94003,69.50431,0.0,52.468517,1694.4382,1694.4382,0.3,56.95528,35.834183,71.54556,55.04003,69.50431,108.996056,71.15038,0.7,69.98001,69.98001,89.31655,70.58404,364.5776,0.3,70.91104,73.94003,55.040085,68.44225,2021-08-11 18:13:00
2021-08-11 18:15:00,1312,19246440.0,55.039925,0.32910892,73.94003,57.591995,69.98001,0.0,71.75925,0.0,0.2625,73.94003,69.50431,0.0,52.439735,1647.2423,1647.2423,0.3,57.591995,35.8336,71.14813,55.039925,69.50431,108.99605,70.835625,0.7,69.98001,69.98001,90.31562,70.2929,364.5776,0.3,70.457306,73.94003,55.039925,67.80768,2021-08-11 18:29:00
2021-08-11 18:30:00,1331,19247280.0,55.04003,0.33101878,73.94003,57.61171,69.98001,0.0,71.34775,0.0,0.2625,73.94003,69.504326,0.0,52.438744,1607.8397,1607.8397,0.3,57.61171,35.833168,70.82095,55.04003,69.504326,108.99609,70.57882,0.7,69.98001,69.98001,90.34615,70.05983,364.5777,0.3,70.08114,73.94003,55.04003,67.27556,2021-08-11 18:43:00
2021-08-11 18:45:00,1348,19248240.0,55.04003,0.33302218,73.94003,57.35261,69.98001,0.0,70.857925,0.0,0.2625,73.94003,69.50442,0.014428209,52.450447,1567.5266,1567.5266,0.3,57.35261,35.83278,70.448906,55.04003,69.50442,108.99624,70.30318,0.7,69.98001,69.98001,89.9397,69.81131,364.57816,0.3,69.65152,73.94003,55.04003,66.66455,2021-08-11 18:59:00
2021-08-11 19:00:00,1367,19249080.0,55.04003,0.3346243,73.94003,57.113487,69.98001,0.0,70.397545,0.0,0.2625,73.94003,69.50454,0.04002621,52.46132,1535.0764,1535.0764,0.3,57.113487,35.83251,70.115746,55.04003,69.50454,108.99646,70.07439,0.7,69.98001,69.98001,89.56475,69.605705,364.57877,0.3,69.263535,73.94003,55.04003,66.103485,2021-08-11 19:13:00
2021-08-11 19:15:00,1385,19250040.0,56.639313,0.33630195,73.94003,57.127094,69.98001,0.012324096,69.88872,0.007906977,0.2625,73.94003,69.50468,0.078917645,52.46077,1495.0938,1495.0938,0.3,92.725235,35.832253,69.75551,55.039978,69.50468,108.9967,69.8279,0.7,69.98001,69.98001,89.586365,69.410095,364.57947,0.3,68.77086,73.94003,55.039978,65.156296,2021-08-11 19:29:00
2021-08-11 19:30:00,1403,19250880.0,58.55198,0.33764353,73.94003,57.405888,69.98001,0.035573043,69.477875,0.04612294,0.2625,73.94003,69.504776,0.11519817,52.448082,1452.9447,1452.9447,0.3,135.34396,35.832058,69.48584,55.039978,69.504776,108.99689,69.6402,0.7,69.98001,69.98001,90.02369,69.331375,364.58005,0.3,68.28691,73.94003,55.039978,63.921707,2021-08-11 19:43:00
2021-08-11 19:45:00,1421,19251840.0,60.71694,0.33904544,73.94003,85.70083,69.98001,0.07288986,69.07797,0.1118465,0.2625,73.94003,69.504906,0.15616691,52.43869,1403.3975,1403.3975,0.3,183.48743,35.831863,69.23717,58.36477,69.504906,108.99711,69.446625,0.7,69.98001,69.98001,206.23907,69.310394,364.5807,0.3,67.754456,73.94003,56.301704,62.40406,2021-08-11 19:59:00
2021-08-11 20:00:00,1438,19252680.0,62.625435,1.0,73.94003,127.00334,69.98001,0.109115094,68.87951,0.1754656,0.2625,73.94003,69.49924,0.18904851,52.70626,1275.9087,1275.9087,0.3,219.88707,35.8612,69.12033,61.908245,69.49924,108.98708,69.34533,0.0,69.98001,69.98001,320.24728,69.33501,364.5513,0.3,61.29054,73.94003,58.431236,61.28675,2021-08-11 20:13:00
2021-08-11 20:15:00,1456,19253640.0,64.13962,1.0,73.94003,175.56615,69.98001,0.1496817,68.836716,0.24424955,0.2625,73.94003,69.499344,0.22018927,52.492027,1208.9541,1208.9541,0.3,258.13248,35.862125,69.111374,65.39975,69.499344,108.98728,69.3105,0.0,69.98001,69.98001,448.9107,69.41597,364.55188,0.3,60.323135,73.94003,60.409985,60.31984,2021-08-11 20:29:00
2021-08-11 20:30:00,1474,19254480.0,65.182175,1.0,73.94003,214.21265,69.98001,0.18207099,68.92735,0.29648396,0.2625,73.94003,69.49938,0.24072339,52.40007,1136.3125,1136.3125,0.3,283.19644,35.862144,69.18965,68.12332,69.49938,108.98733,69.34126,0.0,69.98001,69.98001,546.4847,69.5238,364.55203,0.3,59.565468,73.94003,62.065292,59.562664,2021-08-11 20:43:00
2021-08-11 20:45:00,1492,19255440.0,66.08102,1.0,73.94003,252.87863,69.98001,0.21480663,69.08473,0.34653142,0.2625,73.94003,69.4994,0.25774118,52.37947,1065.4736,1065.4736,0.3,303.52612,35.86216,69.31407,70.78108,69.4994,108.98736,69.40784,0.0,69.98001,69.98001,639.41974,69.64641,364.55212,0.3,58.919415,73.94003,63.791687,58.917656,2021-08-11 20:59:00
2021-08-11 21:00:00,1510,19256280.0,66.61358,1.0,73.94003,280.3922,69.98001,0.23860376,69.24332,0.38016376,0.2625,73.94003,69.49941,0.26726252,52.428967,1036.0775,1036.0775,0.3,314.23602,35.862167,69.43471,72.58789,69.49941,108.98738,69.480896,0.0,69.98001,69.98001,700.5127,69.741714,364.5522,0.3,58.650307,73.94003,65.082634,58.649918,2021-08-11 21:13:00
2021-08-11 21:15:00,1528,19257240.0,67.282974,1.0,73.94003,312.0668,69.98001,0.26637903,69.37444,0.4118606,0.2625,73.94003,69.49941,0.27926785,52.507244,1040.7207,1040.7207,0.3,327.36047,35.86217,69.505615,74.2883,69.49941,108.98739,69.49529,0.0,69.98001,69.98001,756.8492,69.758026,364.55225,0.3,58.598175,73.94003,66.58974,58.598007,2021-08-11 21:29:00
2021-08-11 21:30:00,1546,19258080.0,67.778244,1.0,73.94003,337.08286,69.98001,0.28797263,69.52386,0.43113628,0.2625,73.94003,69.49942,0.2883806,52.53147,1050.0161,1050.0161,0.3,337.75284,35.862175,69.59549,75.32095,69.49942,108.9874,69.540115,0.0,69.98001,69.98001,791.70966,69.788025,364.55225,0.3,58.556206,73.94003,67.74572,58.555984,2021-08-11 21:43:00
2021-08-11 21:45:00,1564,19259040.0,68.28174,1.0,73.94003,362.08463,69.98001,0.3093324,69.67563,0.445792,0.2625,73.94003,69.49943,0.29782996,52.53685,1058.5795,1058.5795,0.3,348.7779,35.86218,69.69156,76.104614,69.49943,108.98741,69.601585,0.0,69.98001,69.98001,818.68695,69.81642,364.55228,0.3,58.508194,73.94003,68.88066,58.508034,2021-08-11 21:59:00
2021-08-11 22:00:00,1582,19259880.0,68.66253,1.0,73.94003,380.2031,69.98001,0.3246673,69.77687,0.453257,0.2625,73.94003,69.499435,0.30509105,52.530205,1061.3333,1061.3333,0.3,357.3932,35.862186,69.758965,76.50012,69.499435,108.987434,69.65465,0.0,69.98001,69.98001,832.7239,69.831635,364.55234,0.3,58.46623,73.94003,69.69069,58.46601,2021-08-11 22:13:00
2021-08-11 22:15:00,1600,19260840.0,52.51944,1.0,80.06002,57.484707,60.08001,0.0,68.63836,0.0,0.2625,80.06002,69.49944,0.0,52.51944,1059.2068,1059.2068,0.3,0.0,35.86219,68.956024,55.085953,69.49944,108.98745,69.18536,0.0,60.08001,60.08001,89.13371,69.29732,364.5524,0.3,58.41822,80.06002,55.11534,58.418,2021-08-11 22:29:00
2021-08-11 22:30:00,1618,19261680.0,52.51362,1.0,80.06002,56.065536,60.08001,0.0,67.782524,0.0,0.2625,80.06002,69.49944,0.0,52.51362,1055.7103,1055.7103,0.3,0.0,35.86219,68.33887,55.04283,69.49944,108.98745,68.83809,0.0,60.08001,60.08001,87.85698,68.847046,364.5524,0.3,58.376198,80.06002,55.0447,58.37603,2021-08-11 22:43:00
2021-08-11 22:45:00,1637,19262640.0,52.507904,1.0,80.06002,56.092987,60.08001,0.0,66.943665,0.0,0.2625,80.06002,69.49945,0.0,52.507904,1049.6536,1049.6536,0.3,0.0,35.862194,67.72743,55.040085,69.49945,108.98746,68.476364,0.0,60.08001,60.08001,87.96112,68.39435,364.5524,0.3,58.328186,80.06002,55.0402,58.32802,2021-08-11 22:59:00
2021-08-11 23:00:00,1654,19263480.0,52.5023,1.0,80.06002,56.212566,60.08001,0.0,66.29761,0.0,0.2625,80.06002,69.49946,0.0,52.5023,1042.0636,1042.0636,0.3,0.0,35.862198,67.25314,55.039978,69.49946,108.98747,68.18402,0.0,60.08001,60.08001,88.1512,68.040924,364.55246,0.3,58.286217,80.06002,55.039978,58.285995,2021-08-11 23:13:00
2021-08-11 23:15:00,1673,19264440.0,52.506035,1.0,80.06002,56.12943,60.08001,0.0,65.686005,0.0,0.2625,80.06002,69.49949,0.0,52.506035,1036.0238,1036.0238,0.3,0.0,35.862217,66.79941,55.04003,69.49949,108.98753,67.898155,0.0,60.08001,60.08001,88.02077,67.701385,364.5526,0.3,58.281494,80.06002,55.04003,58.28166,2021-08-11 23:29:00
2021-08-11 23:30:00,1690,19265280.0,55.07865,1.0,80.06002,55.792156,60.08001,0.0,65.246605,0.0,0.2625,80.06002,69.499565,0.0,52.52131,1039.2604,1039.2604,0.3,56.63778,35.862263,66.480865,55.040085,69.499565,108.98767,67.68392,0.0,60.08001,60.08001,87.49177,67.50237,364.553,0.3,58.34104,80.06002,55.040085,58.341316,2021-08-11 23:43:00
2021-08-11 23:45:00,1710,19266240.0,55.04168,1.0,80.06002,55.507965,60.08001,0.0,64.781006,0.0,0.2625,80.06002,69.499725,0.0,52.53416,1047.5505,1047.5505,0.3,55.543633,35.862362,66.14792,55.04003,69.499725,108.98795,67.447556,0.0,60.08001,60.08001,87.04623,67.32066,364.55386,0.3,58.42399,80.06002,55.04003,58.424206,2021-08-11 23:59:00
2021-08-12 00:00:00,1728,19267080.0,55.040085,1.0,80.06002,55.51483,60.08001,0.0,64.394226,0.0,0.2625,80.06002,69.499916,0.0,52.53383,1052.8911,1052.8911,0.3,55.517063,35.86248,65.866234,55.039978,69.499916,108.98829,67.24518,0.0,60.08001,60.08001,87.057205,67.15817,364.55484,0.3,58.46035,80.06002,55.039978,58.46035,2021-08-12 00:13:00
2021-08-12 00:15:00,1756,19268040.0,56.410744,1.0,80.06002,0.0,60.08001,0.0,64.17324,0.0,0.2625,80.06002,68.424355,0.0,56.411346,304.55368,304.55368,0.3,0.0,21.3285,65.72341,56.412117,68.424355,107.070526,67.15372,0.019290268,60.08001,60.08001,0.0,67.11719,358.57254,0.3,58.40745,80.06002,56.410744,58.406902,2021-08-12 00:29:00
2021-08-12 00:30:00,1775,19268880.0,54.40535,1.0,80.06002,0.0,60.08001,0.0,63.889793,0.0,0.2625,80.06002,69.49281,0.0,54.405624,691.3515,691.3515,0.3,0.0,35.75634,65.502975,54.406067,69.49281,108.97562,66.99096,0.0,60.08001,60.08001,0.0,66.97958,364.51517,0.3,58.29792,80.06002,54.40535,58.29737,2021-08-12 00:43:00
2021-08-12 00:45:00,1792,19269840.0,55.03591,1.0,80.06002,37.725742,60.08001,0.0,63.53708,0.0,0.2625,80.06002,69.50047,0.0,53.335613,863.32135,863.32135,0.3,37.725742,35.862534,65.22963,55.036407,69.50047,108.98928,66.78508,0.0,60.08001,60.08001,59.178436,66.798645,364.55774,0.3,58.16685,80.06002,55.03591,58.166466,2021-08-12 00:59:00
2021-08-12 01:00:00,1810,19270680.0,55.038494,1.0,80.06002,47.078125,60.08001,0.0,63.24819,0.0,0.2625,80.06002,69.50062,0.0,52.914562,927.8918,927.8918,0.3,47.078125,35.862926,65.00781,55.03866,69.50062,108.98953,66.61693,0.0,60.08001,60.08001,73.83351,66.651596,364.55847,0.3,58.102364,80.06002,55.038494,58.10225,2021-08-12 01:13:00
2021-08-12 01:15:00,1828,19271640.0,55.03943,1.0,80.06002,51.688065,60.08001,0.0,62.97392,0.0,0.2625,80.06002,69.50072,0.0,52.70659,970.076,970.076,0.3,51.688065,35.86299,64.79216,55.039482,69.50072,108.98971,66.448784,0.0,60.08001,60.08001,81.05873,66.50548,364.559,0.3,58.12719,80.06002,55.03943,58.12741,2021-08-12 01:29:00
2021-08-12 01:30:00,1846,19272480.0,55.039757,1.0,80.06002,53.344852,60.08001,0.0,62.7816,0.0,0.2625,80.06002,69.500824,0.0,52.63183,996.5751,996.5751,0.3,53.344852,35.863056,64.63396,55.039757,69.500824,108.98988,66.32118,0.0,60.08001,60.08001,83.6555,66.39534,364.55954,0.3,58.196846,80.06002,55.039757,58.197174,2021-08-12 01:43:00
2021-08-12 01:45:00,1864,19273440.0,55.039867,1.0,80.06002,54.284435,60.08001,0.0,62.55375,0.0,0.2625,80.06002,69.500984,0.0,52.589424,1018.6651,1018.6651,0.3,54.284435,35.863155,64.445755,55.039925,69.500984,108.990166,66.17006,0.0,60.08001,60.08001,85.12841,66.263,364.56033,0.3,58.27221,80.06002,55.039867,58.272377,2021-08-12 01:59:00
2021-08-12 02:00:00,1882,19274280.0,55.039867,1.0,80.06002,54.958214,60.08001,0.0,62.344513,0.0,0.2625,80.06002,69.50113,0.0,52.559044,1027.5725,1027.5725,0.3,54.958214,35.86325,64.27349,55.039925,69.50113,108.99043,66.032455,0.0,60.08001,60.08001,86.18499,66.14073,364.56113,0.3,58.28512,80.06002,55.039867,58.28501,2021-08-12 02:13:00
2021-08-12 02:15:00,1900,19275240.0,55.039925,1.0,80.06002,55.5996,60.08001,0.0,62.150383,0.0,0.2625,80.06002,69.50099,0.0,52.53004,1026.577,1026.577,0.3,55.5996,35.863186,64.11688,55.039925,69.50099,108.99018,65.89452,0.0,60.08001,60.08001,87.19061,66.01894,364.56036,0.3,58.238205,80.06002,55.039925,58.237988,2021-08-12 02:29:00
2021-08-12 02:30:00,1918,19276080.0,55.039978,1.0,80.06002,55.79715,60.08001,0.0,62.01805,0.0,0.2625,80.06002,69.500114,0.0,52.521088,1025.1553,1025.1553,0.3,55.79715,35.86266,64.03195,55.039978,69.500114,108.98863,65.79021,0.0,60.08001,60.08001,87.50006,65.93396,364.55585,0.3,58.196182,80.06002,55.039978,58.196022,2021-08-12 02:43:00
2021-08-12 02:45:00,1936,19277040.0,55.04003,1.0,80.06002,55.83182,60.08001,0.0,61.848755,0.0,0.2625,80.06002,69.49956,0.0,52.519493,1024.5806,1024.5806,0.3,55.83182,35.862278,63.912483,55.04003,69.49956,108.98766,65.66304,0.0,60.08001,60.08001,87.55422,65.83563,364.553,0.3,58.148174,80.06002,55.04003,58.14801,2021-08-12 02:59:00
2021-08-12 03:00:00,1955,19277880.0,55.04003,1.0,80.06002,55.792374,60.08001,0.0,61.68385,0.0,0.2625,80.06002,69.49954,0.0,52.52131,1025.3807,1025.3807,0.3,55.792374,35.86225,63.78235,55.04003,69.49954,108.98762,65.54439,0.0,60.08001,60.08001,87.49232,65.74307,364.5529,0.3,58.10621,80.06002,55.04003,58.105988,2021-08-12 03:13:00
2021-08-12 03:15:00,1972,19278840.0,55.04003,1.0,80.06002,55.655254,60.08001,0.0,61.534767,0.0,0.2625,80.06002,69.49961,0.0,52.52746,1029.3555,1029.3555,0.3,55.655254,35.86229,63.655346,55.04003,69.49961,108.98773,65.42612,0.0,60.08001,60.08001,87.27723,65.65167,364.5532,0.3,58.058197,80.06002,55.04003,58.05803,2021-08-12 03:29:00
2021-08-12 03:30:00,1990,19279680.0,55.04003,1.0,80.06002,55.47993,60.08001,0.0,61.437042,0.0,0.2625,80.06002,69.49967,0.0,52.535423,1036.5962,1036.5962,0.3,55.47993,35.862335,63.564926,55.04003,69.49967,108.987854,65.33752,0.0,60.08001,60.08001,87.00228,65.584,364.5536,0.3,58.016174,80.06002,55.04003,58.016006,2021-08-12 03:43:00
2021-08-12 03:45:00,2008,19280640.0,55.04003,1.0,80.06002,55.364895,60.08001,0.0,61.30081,0.0,0.2625,80.06002,69.4998,0.0,52.54059,1046.3944,1046.3944,0.3,55.364895,35.862415,63.44397,55.04003,69.4998,108.98808,65.226776,0.0,60.08001,60.08001,86.82197,65.495605,364.55426,0.3,57.968216,80.06002,55.04003,57.968,2021-08-12 03:59:00
2021-08-12 04:00:00,2026,19281480.0,55.039978,1.0,80.06002,55.39858,60.08001,0.0,61.159637,0.0,0.2625,80.06002,69.49999,0.0,52.539104,1053.4011,1053.4011,0.3,55.39858,35.86253,63.32125,55.039978,69.49999,108.98843,65.12125,0.0,60.08001,60.08001,86.874916,65.40838,364.55524,0.3,57.926193,80.06002,55.039978,57.926033,2021-08-12 04:13:00
2021-08-12 04:15:00,2045,19282440.0,55.039978,1.0,80.06002,55.54477,60.08001,0.0,61.033127,0.0,0.2625,80.06002,69.50037,0.0,52.532513,1057.705,1057.705,0.3,55.54477,35.862755,63.197823,55.039978,69.50037,108.98908,65.01688,0.0,60.08001,60.08001,87.10429,65.32175,364.5572,0.3,57.878185,80.06002,55.039978,57.87802,2021-08-12 04:29:00
2021-08-12 04:30:00,2063,19283280.0,55.039978,1.0,80.06002,55.675335,60.08001,0.0,60.952217,0.0,0.2625,80.06002,69.50088,0.0,52.526634,1059.1111,1059.1111,0.3,55.675335,35.86307,63.101143,55.039978,69.50088,108.98999,64.93965,0.0,60.08001,60.08001,87.30912,65.25545,364.5598,0.3,57.83622,80.06002,55.039978,57.836,2021-08-12 04:43:00
2021-08-12 04:45:00,2080,19284240.0,55.039978,1.0,80.06002,55.847958,60.08001,0.0,60.833015,0.0,0.2625,80.06002,69.50143,0.0,52.518837,1057.42,1057.42,0.3,55.847958,35.863426,62.972603,55.039978,69.50143,108.99095,64.84099,0.0,60.08001,60.08001,87.57993,65.16409,364.56265,0.3,57.788208,80.06002,55.039978,57.787987,2021-08-12 04:59:00
2021-08-12 05:00:00,2098,19285080.0,55.039978,1.0,80.06002,56.029343,60.08001,0.0,60.70585,0.0,0.2625,80.06002,69.50155,0.0,52.51065,1052.4346,1052.4346,0.3,56.029343,35.863525,62.859444,55.039978,69.50155,108.99117,64.74535,0.0,60.08001,60.08001,87.86442,65.07335,364.5633,0.3,57.746185,80.06002,55.039978,57.746017,2021-08-12 05:13:00
2021-08-12 05:15:00,2120,19286040.0,55.04003,1.0,77.899994,56.034584,64.04003,0.0,61.047577,0.33505756,0.2625,77.899994,69.50133,0.0,52.510376,1047.6343,1047.6343,0.3,56.034584,35.86339,62.985016,66.209946,69.50133,108.990776,64.65175,0.0,64.04003,64.04003,476.74188,64.98865,364.56213,0.3,57.73503,77.899994,55.04003,57.735146,2021-08-12 05:29:00
2021-08-12 05:30:00,2140,19286880.0,55.04003,1.0,77.899994,55.7856,64.04003,0.0,61.62782,0.44357184,0.2625,77.899994,69.50116,0.0,52.521637,1050.2773,1050.2773,0.3,55.7856,35.863285,63.235283,70.65973,69.50116,108.990486,64.58358,0.0,64.04003,64.04003,630.58734,64.93289,364.56128,0.3,57.782936,77.899994,55.04003,57.78321,2021-08-12 05:43:00
