timestamp,day,time,1A-CHWRTS-2,1A-CHWSTS-2,1A-RAT-1,1A-SAT-1,1A-NorthZone-DischargeAirTemp,1A-NorthZone-DischargeAirflow,1A-NorthZone-OccupiedCoolingSetpt,1A-NorthZone-OccupiedHeatingSetpt,1A-NorthZone-UnoccupiedCoolingSetpt,1A-NorthZone-UnoccupiedHeatingSetpt,1A-NorthZone-Zn_Temp,1A-MidZone-DischargeAirTemp,1A-MidZone-DischargeAirflow,1A-MidZone-OccupiedCoolingSetpt,1A-MidZone-OccupiedHeatingSetpt,1A-MidZone-UnoccupiedCoolingSetpt,1A-MidZone-UnoccupiedHeatingSetpt,1A-MidZone-Zn_Temp,1A-SouthZone-DischargeAirTemp,1A-SouthZone-DischargeAirflow,1A-SouthZone-OccupiedCoolingSetpt,1A-SouthZone-OccupiedHeatingSetpt,1A-SouthZone-UnoccupiedCoolingSetpt,1A-SouthZone-UnoccupiedHeatingSetpt,1A-SouthZone-Zn_Temp,1A-Th-Chilled Water,1A-Th-Airflow,1A-MidZone-TCS4-DBT,1A-NorthZone-DBT,1A-WindowZone-TCS1-DBT,1B-OAT-1,DHI,DNI,GHI,RH,WindDir,WindSpd,1A-NorthZone-Plug-Occupant,1A-MidZone-Plug-Occupant,1A-SouthZone-Plug-Occupant,1A-NorthZone-Light,1A-MidZone-Light,1A-SouthZone-Light
2020-10-04 00:00:00-07:00,10/4/20,0:00,,,,,71.554,67.21,74,70,80,65,69.996,63.598,67.46866667,74,70,80,65,69.98266667,69.734,103.8486667,74,70,80,65,69.99428571,0,0,,,,21.78892812,0.649385928,0.69704959,0.79125465,49.18800448,140.778869,0.989069932,120.651199,121.3161661,120.9552334,1.373569051,1.287874268,1.232767612
2020-10-04 00:15:00-07:00,10/4/20,0:15,,,,,71.83666667,68.13133333,74,70,80,65,69.99333333,63.99933333,67.53266667,74,70,80,65,69.99466667,69.622,103.352,74,70,80,65,69.98857143,0,0,,,,21.43787962,-0.137935245,0.332050928,0.587001006,49.10166443,112.6035929,0.868373103,120.6816132,121.2514082,121.0381068,1.375253836,1.286334258,1.231181656
2020-10-04 00:30:00-07:00,10/4/20,0:30,,,,,72.04,68.03066667,74,70,80,65,69.99333333,64.00266667,67.374,74,70,80,65,69.992,70.43333333,103.656,74,70,80,65,70,0,0,,,,20.98441857,-0.387122038,-0.09787315,0.124533724,43.44394232,104.0257116,1.12196953,120.6335067,121.3121029,121.019816,1.372761104,1.286912373,1.232568608
2020-10-04 00:45:00-07:00,10/4/20,0:45,,,,,72.60866667,68.06,74,70,80,65,69.99133333,64.17866667,67.546,74,70,80,65,69.99733333,70.30533333,103.9433333,74,70,80,65,69.995,0,0,,,,20.80480193,0.230831879,0.257162003,0.621490116,40.6230624,97.00402735,0.911144598,120.5649843,121.1181147,120.9029574,1.372732297,1.286479684,1.231743041
2020-10-04 01:00:00-07:00,10/4/20,1:00,,,,,72.77733333,68.19933333,74,70,80,65,69.99533333,64.36133333,67.48866667,74,70,80,65,69.99333333,70.39533333,103.7286667,74,70,80,65,69.99384615,0,0,,,,20.60330487,0.670325323,0.543914745,0.919039079,40.32038351,120.2951545,0.925872988,120.5444346,121.2090682,120.8997898,1.373276008,1.286133903,1.231892022
2020-10-04 01:15:00-07:00,10/4/20,1:15,,,,,73.08066667,68.11733333,74,70,80,65,69.99466667,65.09133333,67.49266667,74,70,80,65,69.98933333,71.02066667,103.7753333,74,70,80,65,69.99545455,0,0,,,,20.6927317,0.758415182,0.7427126,1.043302585,40.30152471,129.8761963,0.677933993,120.5883248,121.2543283,120.9369563,1.373396652,1.286619151,1.232878021
2020-10-04 01:30:00-07:00,10/4/20,1:30,,,,,73.188,68.036,74,70,80,65,69.99533333,65.116,67.42133333,74,70,80,65,69.99733333,71.78,105.1033333,74,70,80,65,69.975,0,0,,,,19.79557897,0.247189141,0.414753976,0.911252135,39.96922074,117.4803834,0.822332131,120.5613388,121.1464747,120.8966145,1.373159231,1.286825964,1.232100794
2020-10-04 01:45:00-07:00,10/4/20,1:45,,,,,73.50733333,67.89266667,74,70,80,65,69.994,64.964,67.22133333,74,70,80,65,70.002,71.736,106.0286667,74,70,80,65,69.988,0,0,,,,18.80469888,0.7226016,0.527904698,0.875862909,41.24498681,139.1126358,0.962743529,120.5809081,121.1865195,120.9274928,1.373485568,1.285445303,1.231871253
2020-10-04 02:00:00-07:00,10/4/20,2:00,,,,,73.78866667,68.05466667,74,70,80,65,69.994,65.31066667,67.646,74,70,80,65,69.99666667,73.27,105.9986667,74,70,80,65,69.99142857,0,0,,,,17.80794223,0.323958884,0.379990585,0.781232348,47.80445441,139.1149913,1.054563142,120.5602552,121.1165333,120.910083,1.376499781,1.285708022,1.231805915
2020-10-04 02:15:00-07:00,10/4/20,2:15,,,,,73.758,68.242,74,70,80,65,69.998,65.612,67.49466667,74,70,80,65,69.99266667,73.17266667,105.8993333,74,70,80,65,69.98416667,0,0,,,,17.09993007,0.748483008,0.715279723,1.217341937,51.02249372,109.7887947,0.578772601,120.6416401,121.2255068,120.8922408,1.372517451,1.285614622,1.231822578
2020-10-04 02:30:00-07:00,10/4/20,2:30,,,,,73.92666667,68.09933333,74,70,80,65,69.996,65.46466667,67.26133333,74,70,80,65,69.99933333,74.268,106.0626667,74,70,80,65,69.98071429,0,0,,,,16.88402883,1.533156661,0.846439981,1.757170937,51.29383748,129.2967292,0.906995916,120.5688009,121.1212739,120.8876451,1.372121658,1.285757513,1.231627862
2020-10-04 02:45:00-07:00,10/4/20,2:45,,,,,74.168,68.11066667,74,70,80,65,69.99266667,65.51333333,67.22066667,74,70,80,65,70.00266667,75.27266667,105.756,74,70,80,65,69.97214286,0,0,,,,19.17359808,1.057575733,0.783171853,1.04070693,50.66861086,145.2508856,0.848252363,120.6245319,121.1874636,120.9687308,1.371195337,1.286693393,1.232375085
2020-10-04 03:00:00-07:00,10/4/20,3:00,,,,,75.036,68.194,74,70,80,65,69.98066667,66.01666667,67.29866667,74,70,80,65,69.99066667,75.88466667,106.0793333,74,70,80,65,69.98416667,0,0,,,,18.02142722,1.611739574,1.322077975,1.686564456,69.74630353,154.9344274,1.047059479,120.6318184,121.1502566,120.9224528,1.3717401,1.286293563,1.232056958
2020-10-04 03:15:00-07:00,10/4/20,3:15,,,,,76.444,68.24066667,74,70,80,65,69.97,66.206,67.356,74,70,80,65,69.99333333,76.95866667,105.8933333,74,70,80,65,69.97538462,0,0,,,,19.52426927,-0.038027863,0.635563183,0.423901041,68.300392,137.2380888,1.126577096,120.6558567,121.2726636,120.9841054,1.371842009,1.287004844,1.23290887
2020-10-04 03:30:00-07:00,10/4/20,3:30,,,,,77.63133333,68.12933333,74,70,80,65,69.972,66.10533333,67.52666667,74,70,80,65,69.99733333,77.27933333,105.73,74,70,80,65,69.99,0,0,,,,18.17085016,-1.430770273,-0.373157821,-0.890388713,53.7984381,105.8725889,0.771239914,120.6829219,121.3409813,120.9932419,1.372286033,1.286079823,1.232202913
2020-10-04 03:45:00-07:00,10/4/20,3:45,,,,,78.02933333,68.17133333,74,70,80,65,69.98666667,66.35866667,67.49733333,74,70,80,65,69.99266667,77.26466667,106.0926667,74,70,80,65,69.99571429,0,0,,,,17.11632603,0.779651407,0.400635942,0.606169491,47.23383233,130.6417625,0.739160648,120.6379314,121.2789627,121.0184276,1.372476786,1.286822305,1.23297026
2020-10-04 04:00:00-07:00,10/4/20,4:00,,,,,77.79466667,68.17866667,74,70,80,65,69.99866667,66.808,67.38666667,74,70,80,65,69.99666667,77.34866667,105.602,74,70,80,65,69.99692308,0,0,,,,16.27804981,-0.633942118,-0.098376554,-0.168070171,44.03872139,110.640119,0.922478698,120.5793601,121.1910812,121.0431982,1.372622798,1.286747491,1.232390664
2020-10-04 04:15:00-07:00,10/4/20,4:15,,,,,77.55466667,68.15,74,70,80,65,70.004,66.72933333,67.56133333,74,70,80,65,69.99666667,77.53466667,105.9313333,74,70,80,65,69.99785714,0,0,,,,16.13927389,1.815373149,0.906885639,1.723427528,47.4262071,136.3533451,1.018623388,120.6166557,121.2437346,121.0042333,1.372663642,1.286229837,1.23236934
2020-10-04 04:30:00-07:00,10/4/20,4:30,,,,,77.58066667,68.19466667,74,70,80,65,69.99866667,66.33133333,67.4,74,70,80,65,70.00466667,77.95933333,105.96,74,70,80,65,69.99076923,0,0,,,,17.04540143,1.719709803,1.176873217,1.807307059,56.94584681,139.1287394,0.695529093,120.6739917,121.3954049,121.0168051,1.37273495,1.286217251,1.23307038
2020-10-04 04:45:00-07:00,10/4/20,4:45,,,,,77.87066667,68.25533333,74,70,80,65,69.99333333,66.51666667,67.476,74,70,80,65,70.00066667,78.73266667,105.8206667,74,70,80,65,69.9825,0,0,,,,17.6283702,-0.45975204,0.322223169,0.228678932,56.14055268,141.555942,0.874142687,120.7165194,121.3657414,121.0680231,1.371838883,1.286478931,1.233256518
2020-10-04 05:00:00-07:00,10/4/20,5:00,,,,,78.286,68.014,74,70,80,65,69.99266667,67.26866667,67.326,74,70,80,65,69.98733333,79.60666667,106.0006667,74,70,80,65,69.98,0,0,,,,17.60672342,2.315840696,1.212321019,2.173825463,74.08222527,137.7833655,0.802153578,120.6764463,121.263839,120.9983579,1.372049229,1.28590458,1.232483065
2020-10-04 05:15:00-07:00,10/4/20,5:15,,,,,78.548,68.144,74,70,80,65,69.992,67.31466667,67.324,74,70,80,65,69.996,80.174,105.7173333,74,70,80,65,69.98615385,0,0,,,,17.74485012,-1.49804908,-0.115925108,-0.944635267,52.55369089,110.3504345,0.784407671,120.5267428,121.2139898,120.9790726,1.372081757,1.286367386,1.232898207
2020-10-04 05:30:00-07:00,10/4/20,5:30,,,,,78.84733333,68.15666667,74,70,80,65,69.992,67.04,67.24533333,74,70,80,65,70.002,80.25266667,105.97,74,70,80,65,69.99642857,0,0,,,,18.80952928,-0.155119978,-0.009564743,-0.20861794,44.55970934,133.885626,0.897206631,120.744269,121.2549903,121.0397109,1.371457119,1.28572279,1.232684288
2020-10-04 05:45:00-07:00,10/4/20,5:45,,,,,79.01733333,68.16133333,74,70,80,65,69.996,67.23,67.28,74,70,80,65,69.99933333,79.826,105.7646667,74,70,80,65,70.00230769,0,0,,,,18.36528781,0.931891247,0.52018107,1.029636549,52.83554694,136.7431775,1.120012647,120.5118385,121.0064589,120.9172756,1.371485394,1.285831539,1.232499013
2020-10-04 06:00:00-07:00,10/4/20,6:00,,,,,79.03866667,68.19866667,74,70,80,65,69.99866667,67.024,67.26133333,74,70,80,65,69.99866667,80.098,105.658,74,70,80,65,69.99571429,0,0,,,,18.69273181,0.449972315,0.486022893,0.730613136,53.21891158,121.1280673,0.914844818,120.6197257,121.3043251,120.9776016,1.371538372,1.285930026,1.232832274
2020-10-04 06:15:00-07:00,10/4/20,6:15,,,,,79.08733333,67.986,74,70,80,65,70,67.35733333,67.28866667,74,70,80,65,69.99533333,80.63466667,106.1513333,74,70,80,65,69.99133333,0,0,,,,17.72576378,-0.206642122,-0.002500068,-0.102401129,49.96403422,122.6741101,1.944711164,120.6915406,121.2104901,121.0083955,1.371408774,1.284738541,1.232336146
2020-10-04 06:30:00-07:00,10/4/20,6:30,,,,,79.232,68.154,74,70,80,65,69.994,67.14533333,67.348,74,70,80,65,70.00266667,79.97533333,105.908,74,70,80,65,70.01,0,0,,,,16.75367859,0.352014465,0.371517504,0.628072811,48.46086557,126.699244,1.241559134,120.6671574,121.1951019,120.9740802,1.371939162,1.284842713,1.232384263
2020-10-04 06:45:00-07:00,10/4/20,6:45,,,,,79.05466667,68.07,74,70,80,65,70.00133333,67.39666667,67.39,74,70,80,65,69.99733333,79.42133333,106.048,74,70,80,65,70.00454545,0,0,,,,16.7777597,0.883562147,0.273898884,0.998742627,47.94552986,118.1727085,1.527933956,120.6680568,121.2489564,120.9640414,1.371702755,1.284675662,1.232265323
2020-10-04 07:00:00-07:00,10/4/20,7:00,,,,,79.24066667,68.06466667,74,70,80,65,69.99866667,67.74933333,67.54666667,74,70,80,65,69.994,80.11266667,105.9806667,74,70,80,65,69.99666667,0,0,,,,16.01772864,4.849964523,0.551030325,5.026375694,47.39448657,128.7205295,1.317520418,120.7083929,121.2652506,121.0398825,1.37131566,1.286032246,1.232315584
2020-10-04 07:15:00-07:00,10/4/20,7:15,,,,,79.36133333,68.15333333,74,70,80,65,69.996,67.68666667,67.33266667,74,70,80,65,69.996,79.31133333,106.11,74,70,80,65,70.00923077,0,0,,,,15.72243176,13.60443589,1.377885497,13.82764881,63.01096057,158.2482061,1.652943704,120.8321364,121.280668,120.9286344,1.371510547,1.285063515,1.232205248
2020-10-04 07:30:00-07:00,10/4/20,7:30,,,,,79.578,68.09933333,74,70,80,65,69.99733333,67.34,67.48733333,74,70,80,65,70.00666667,79.82266667,105.8753333,74,70,80,65,69.99916667,0,0,,,,15.51419512,19.04302999,0.754398439,19.57513109,67.52577991,137.7262882,1.173773231,120.7263778,121.3046736,120.9439028,1.373145471,1.286161107,1.233534572
2020-10-04 07:45:00-07:00,10/4/20,7:45,,,,,78.776,68.154,74,70,80,65,70.02133333,66.77333333,67.38,74,70,80,65,70.02,78.37,105.8846667,74,70,80,65,70.03166667,0,0,,,,15.69761733,26.48775423,6.077134504,28.26980243,68.90711172,154.7373862,1.108594189,120.6744375,121.1176216,121.0083349,89.0528766,87.69649715,87.37126688
2020-10-04 08:00:00-07:00,10/4/20,8:00,,,,,75.364,68.09666667,74,70,80,65,70.062,63.522,67.368,74,70,80,65,70.05333333,75.86133333,105.7846667,74,70,80,65,70.04153846,0,0,,,,16.07994298,32.08557604,505.4908625,138.9264398,70.74907563,146.244175,0.977183319,260.6168334,261.6374374,260.2718322,90.80326585,89.65246407,89.93751366
2020-10-04 08:15:00-07:00,10/4/20,8:15,,,,,71.57333333,68.17133333,74,70,80,65,70.08266667,61.036,67.29466667,74,70,80,65,70.06733333,68.688,106.16,74,70,80,65,70.1625,0,0,,,,16.59872287,37.52632014,628.0551073,192.993859,72.45008128,150.5345493,0.996638142,261.0987016,262.1537193,260.4939129,90.88681524,89.66646794,89.74480405
2020-10-04 08:30:00-07:00,10/4/20,8:30,,,,,68.096,68.06466667,74,70,80,65,70.08666667,58.55866667,67.32466667,74,70,80,65,70.05866667,60.87333333,106.2093333,74,70,80,65,70.17583333,0,0,,,,17.24513122,41.59956173,673.3172743,236.7931459,78.02423014,163.6597435,1.600614509,260.8785614,262.1303146,260.3581551,90.85422611,89.64742415,89.69957133
2020-10-04 08:45:00-07:00,10/4/20,8:45,,,,,67.00466667,68.10866667,74,70,80,65,70.048,57.51,67.412,74,70,80,65,70.042,55.45066667,105.936,74,70,80,65,70.21916667,0,0,,,,17.44424631,44.20774367,714.5031684,278.9991465,76.31421814,155.4196112,1.521607699,260.796779,262.1420781,260.156597,179.5072949,178.0435258,177.0053748
2020-10-04 09:00:00-07:00,10/4/20,9:00,,,,,64.30266667,68.228,74,70,80,65,70.07133333,55.08266667,67.312,74,70,80,65,70.10066667,54.99466667,105.7826667,74,70,80,65,70.67071429,0,0,,,,18.12882897,47.53732376,742.8669047,323.2181912,74.71724205,157.9494519,1.37706929,503.520999,503.4693155,503.2876388,180.1734237,180.1280419,177.9159597
2020-10-04 09:15:00-07:00,10/4/20,9:15,,,,,57.366,68.102,74,70,80,65,70.15266667,55.01666667,67.34533333,74,70,80,65,70.358,55,106.0786667,74,70,80,65,71.57111111,0,0,,,,18.57867194,49.61204037,769.1674886,370.1062314,73.64123635,162.6117505,1.395976955,504.4359501,504.443357,504.1753736,180.3442587,180.1741581,177.395208
2020-10-04 09:30:00-07:00,10/4/20,9:30,,,,,54.998,68.13866667,74,70,80,65,70.19333333,55.00733333,67.23133333,74,70,80,65,70.688,55.03866667,105.7353333,74,70,80,65,72.73846154,0,0,,,,19.0131364,51.89329546,791.6796278,419.3178362,71.20669148,162.4892259,1.27400515,503.8943508,503.8946104,503.5199739,180.3340344,180.1726405,176.8084112
2020-10-04 09:45:00-07:00,10/4/20,9:45,,,,,55.00533333,68.04466667,74,70,80,65,70.30533333,55.00266667,67.292,74,70,80,65,71.05933333,54.952,110.7866667,74,70,80,65,73.899,0,0,,,,19.19652405,54.2958296,808.6148946,468.6225572,70.29385626,169.4494648,1.528076334,503.3377867,503.3120193,503.1028276,180.3382596,180.1607689,176.2542622
2020-10-04 10:00:00-07:00,10/4/20,10:00,,,,,54.99733333,67.33066667,74,70,80,65,70.45933333,54.99533333,67.404,74,70,80,65,71.41333333,54.65266667,171.584,74,70,80,65,74.46923077,0,0,,,,19.18425223,55.918384,824.2008653,517.7561123,67.79873587,156.9611,1.526955232,503.4058719,503.4170035,503.0006623,180.3289777,180.0873143,176.610105
2020-10-04 10:15:00-07:00,10/4/20,10:15,,,,,55.03,67.504,74,70,80,65,70.60333333,55.03733333,67.566,74,70,80,65,71.72733333,54.88666667,225.3333333,74,70,80,65,74.45333333,0,0,,,,19.81952826,56.83690164,837.0989319,564.1158685,65.61136119,164.6402964,1.604733247,502.9649254,503.0910332,502.5999437,180.4084029,180.087608,177.4382078
2020-10-04 10:30:00-07:00,10/4/20,10:30,,,,,55.06866667,67.364,74,70,80,65,70.724,55.084,67.28666667,74,70,80,65,72.01533333,54.77933333,260.6666667,74,70,80,65,74.3575,0,0,,,,20.49468303,57.34657894,852.2152364,609.2308065,64.28879357,173.1860093,1.567970541,502.6893492,502.7163216,502.2479902,180.3784416,180.0505744,177.8978074
2020-10-04 10:45:00-07:00,10/4/20,10:45,,,,,55.15466667,68.01933333,74,70,80,65,70.86866667,55.18266667,67.476,74,70,80,65,72.30066667,54.82133333,317.5333333,74,70,80,65,74.48416667,0,0,,,,20.43453932,59.18379822,862.5161316,650.0125156,64.23981289,226.2551379,1.016809092,502.1106879,502.1170078,501.5930941,180.3891473,180.018058,178.6624833
2020-10-04 11:00:00-07:00,10/4/20,11:00,,,,,55.24,68.07333333,74,70,80,65,71.04066667,55.262,67.67733333,74,70,80,65,72.53266667,54.842,348.1333333,74,70,80,65,74.476,0,0,,,,20.84338456,59.10336198,869.7451152,683.3670064,61.78616473,183.5195201,1.368697303,502.5910223,502.5890922,502.1148476,180.4754941,180.0202099,178.9228938
2020-10-04 11:15:00-07:00,10/4/20,11:15,,,,,55.25466667,68.35733333,74,70,80,65,71.18066667,55.27333333,67.99866667,74,70,80,65,72.75066667,54.85266667,348.6666667,74,70,80,65,74.59066667,0,0,,,,21.42988953,59.80761558,877.4171956,714.1332838,61.0270686,210.5316851,1.081744222,501.8557938,501.8296509,501.2460231,180.4910051,180.0926248,179.0917787
2020-10-04 11:30:00-07:00,10/4/20,11:30,,,,,55.34533333,68.736,74,70,80,65,71.296,55.39666667,68.43866667,74,70,80,65,72.958,54.964,350.0666667,74,70,80,65,74.91071429,0,0,,,,21.47582492,60.16014413,885.0512987,741.7616957,57.24218793,197.5323641,1.326834214,502.2424039,502.1556046,501.31822,180.3428901,179.9983969,179.0361805
2020-10-04 11:45:00-07:00,10/4/20,11:45,,,,,55.25133333,68.974,74,70,80,65,71.42066667,55.312,68.76333333,74,70,80,65,73.12066667,54.832,351.2666667,74,70,80,65,75.365,0,0,,,,21.82441007,61.37502937,888.7589756,763.5695991,56.70548982,185.5007051,1.506495634,503.2009868,503.1820067,502.4679354,180.2952085,180.0038636,178.9110466
2020-10-04 12:00:00-07:00,10/4/20,12:00,,,,,55.23733333,68.85066667,74,70,80,65,71.536,55.31133333,68.852,74,70,80,65,73.30466667,54.80733333,352,74,70,80,65,75.768,0,0,,,,22.49659527,62.49548717,890.1154867,780.8710483,55.92312949,216.1090377,1.177000041,502.1862498,502.4723627,501.3581371,180.2688743,179.9615445,178.935486
2020-10-04 12:15:00-07:00,10/4/20,12:15,,,,,55.23066667,68.63466667,74,70,80,65,71.64,55.27933333,68.78533333,74,70,80,65,73.46133333,54.80933333,352.4,74,70,80,65,76.26933333,0,0,,,,22.67121033,63.74401198,892.0424642,795.0097507,55.84059877,221.8645338,1.280244106,501.4255275,501.5401826,500.5516903,180.2025079,179.966071,178.7725539
2020-10-04 12:30:00-07:00,10/4/20,12:30,,,,,55.054,68.496,74,70,80,65,71.738,55.14266667,68.55666667,74,70,80,65,73.62666667,54.55333333,349.4,74,70,80,65,76.625,0,0,,,,23.38605239,63.19846552,892.4438137,801.149587,56.21061747,216.5533421,1.440683186,500.5528892,501.0424378,499.7115895,180.3033778,180.0066156,178.9248703
2020-10-04 12:45:00-07:00,10/4/20,12:45,12.40468004,7.759709062,20.00774863,11.86533063,54.864,68.62466667,74,70,80,65,71.82733333,54.91066667,68.80466667,74,70,80,65,73.75133333,54.42133333,349.6666667,74,70,80,65,77.01642857,3884.529585,3473.551465,,,,22.63365048,63.55741929,894.8414727,804.5325127,55.67709863,187.2713272,1.634289278,501.0584683,501.2956024,500.116975,180.2787651,179.9007779,178.9096864
2020-10-04 13:00:00-07:00,10/4/20,13:00,12.27585963,7.398262451,20.0840186,11.7831565,54.86533333,68.752,74,70,80,65,71.838,54.924,68.72466667,74,70,80,65,73.85133333,54.40666667,350.3333333,74,70,80,65,77.33923077,4087.767021,3585.83351,,,,22.46182906,62.64688449,897.235458,804.361362,51.91085872,183.9157262,1.827785461,344.7051593,345.1475053,343.0391052,180.089774,179.8149739,178.7840775
2020-10-04 13:15:00-07:00,10/4/20,13:15,12.30710171,7.492706935,20.14128994,11.81906564,54.95866667,68.76866667,74,70,80,65,71.806,55.06066667,68.84866667,74,70,80,65,73.824,54.502,350.2666667,74,70,80,65,77.57,4105.722919,3620.229903,,,,22.64198094,62.87854161,897.8663059,799.7013638,51.41139757,208.7665013,1.619856244,344.2315491,344.8282467,342.4259463,179.9718301,179.74387,178.7524322
2020-10-04 13:30:00-07:00,10/4/20,13:30,12.17953442,7.469209029,20.15477341,11.71751147,54.834,68.798,74,70,80,65,71.702,54.886,68.768,74,70,80,65,73.718,54.29666667,350.7333333,74,70,80,65,77.69428571,4016.617526,3680.913455,,,,22.26249131,64.74928847,895.9954868,788.3532545,52.51830601,244.0385517,1.327428563,343.9559373,344.5382913,342.458762,179.9561003,179.9250231,178.497378
2020-10-04 13:45:00-07:00,10/4/20,13:45,12.19211926,6.977187675,20.18038049,11.70270419,54.98933333,68.08133333,74,70,80,65,71.59866667,54.93133333,68.80133333,74,70,80,65,73.63666667,54.34866667,351.1333333,74,70,80,65,77.74266667,4447.630162,3691.74354,,,,22.60955268,63.51436145,893.3989766,770.8580248,53.60328118,225.4446925,1.437879048,343.8337089,344.5345632,342.1838501,179.9578405,179.8842801,178.5016128
2020-10-04 14:00:00-07:00,10/4/20,14:00,12.23513473,7.651312884,20.18956428,11.71796292,55.00533333,67.60666667,74,70,80,65,71.56933333,54.832,68.80533333,74,70,80,65,73.586,54.28666667,351.1333333,74,70,80,65,77.78307692,3931.102316,3696.601688,,,,22.12671265,62.29238349,889.8684441,748.3217936,52.12374192,209.782611,1.288702626,501.5666081,501.977127,500.7414677,180.043155,179.8897121,178.5033386
2020-10-04 14:15:00-07:00,10/4/20,14:15,12.2185273,7.199102595,20.25195354,11.753675,54.99933333,67.68,74,70,80,65,71.69866667,55.02466667,68.76866667,74,70,80,65,73.716,54.416,351.2,74,70,80,65,78.03153846,4417.792956,3713.781626,,,,21.21568997,62.5213612,883.7350423,722.6370978,51.8737385,217.5500975,1.226099828,500.9127071,501.2666903,500.2886341,180.1180298,180.0168544,178.4919486
2020-10-04 14:30:00-07:00,10/4/20,14:30,12.26401991,7.611759584,20.31209903,11.7636623,55.038,67.75866667,74,70,80,65,71.87,55.048,68.69333333,74,70,80,65,73.89933333,54.398,351.3333333,74,70,80,65,78.33666667,4151.788966,3726.69637,,,,21.7674385,61.9943136,877.6137655,691.5941182,52.15313369,229.9002089,1.339501602,501.6655585,501.997102,501.0105255,180.1007332,179.9453013,178.5076306
2020-10-04 14:45:00-07:00,10/4/20,14:45,12.15308825,7.342416274,20.36443841,11.70206998,54.954,67.678,74,70,80,65,72.072,54.922,68.85666667,74,70,80,65,74.076,54.336,351.2,74,70,80,65,78.42571429,4312.206595,3769.119323,24.11286297,,27.62730726,21.68214917,61.87365214,869.2314826,657.195263,53.76180994,207.9588747,1.295489023,501.3921138,501.9103431,500.8255919,180.1677262,179.8760031,178.4762382
2020-10-04 15:00:00-07:00,10/4/20,15:00,12.28399086,7.663960489,20.42074336,11.73430068,55.03733333,67.51133333,74,70,80,65,72.228,54.724,79.92133333,74,70,80,65,74.16666667,54.308,350.8,74,70,80,65,78.278,4148.899764,3822.599488,24.13256574,,27.51211344,21.79957233,61.99346381,858.4985691,620.0761949,55.63452133,225.4416262,1.281924548,500.6057722,500.9676904,500.0159255,180.2268424,179.9446298,178.5237322
2020-10-04 15:15:00-07:00,10/4/20,15:15,11.90083008,6.897639987,20.43724327,11.52518108,54.96733333,67.54666667,74,70,80,65,72.34066667,54.58933333,87.70666667,74,70,80,65,74.112,54.096,350.8,74,70,80,65,78.19846154,4479.197891,3960.651828,24.05025253,,27.22970821,21.23480852,60.39920578,847.3771274,577.7567037,55.11559803,234.0844155,1.006315237,499.3155145,499.6050518,498.7008259,180.2899812,179.9533027,178.6759162
2020-10-04 15:30:00-07:00,10/4/20,15:30,12.25229855,7.235557156,20.40420017,11.63751177,55.03133333,67.44866667,74,70,80,65,72.42333333,54.49266667,89.5,74,70,80,65,74.04133333,54.16066667,350.7333333,74,70,80,65,77.8475,4379.139925,3916.178357,23.9573612,,26.74572415,20.68804998,60.51050513,833.4800802,533.7011519,55.0344574,233.9127329,1.255385232,498.7530674,499.866001,498.2380831,180.3196658,180.037906,178.732706
2020-10-04 15:45:00-07:00,10/4/20,15:45,11.94273358,6.856753627,20.41622676,11.49903072,54.98666667,67.782,74,70,80,65,72.49133333,54.46066667,89.97066667,74,70,80,65,74.01266667,54.056,351.2,74,70,80,65,77.61538462,4422.572329,3977.583734,23.93099941,,26.37055565,21.55819482,59.01543257,820.0163493,487.4780704,56.59940987,242.5257073,1.123523051,498.3869008,499.8155185,497.7714851,180.306461,180.0821688,178.839196
2020-10-04 16:00:00-07:00,10/4/20,16:00,12.23693341,7.086750919,20.41108144,11.64839579,55.00066667,67.832,74,70,80,65,72.57333333,54.574,89.07333333,74,70,80,65,73.99666667,54.22666667,351.4,74,70,80,65,77.33166667,4383.307714,3868.328066,23.89817976,,25.96690658,20.68904197,57.63640912,806.3390754,440.6654666,58.38717555,261.6744968,1.283235568,497.9812794,499.1697483,497.2268112,180.3945808,180.233595,178.7925299
2020-10-04 16:15:00-07:00,10/4/20,16:15,12.18294021,7.215213941,20.36925449,11.60407821,55.01066667,67.61666667,74,70,80,65,72.61733333,54.428,85.35733333,74,70,80,65,73.95733333,54.06733333,351.3333333,74,70,80,65,76.705,4224.763531,3836.562988,23.89035242,,25.49923667,18.59085077,55.69011269,787.0038208,392.678147,58.01628373,245.5565916,1.013392764,499.5174515,500.023694,498.8502332,180.3699591,180.1346737,178.8918843
2020-10-04 16:30:00-07:00,10/4/20,16:30,12.22979641,7.408645239,20.34885506,11.68438127,55.02,67.83533333,74,70,80,65,72.69333333,54.568,83.77066667,74,70,80,65,73.976,54.234,351.4666667,74,70,80,65,76.152,4103.554539,3790.951548,23.92649068,,25.02891535,17.91978833,52.21925952,766.3302863,346.1006029,54.02806647,192.5442157,0.981057861,500.804698,501.0252533,499.9683126,180.3142766,180.1048497,178.7668797
2020-10-04 16:45:00-07:00,10/4/20,16:45,12.06860727,6.814821669,20.31102048,11.62318658,54.97333333,67.71866667,74,70,80,65,72.73266667,54.67733333,83.06066667,74,70,80,65,73.99266667,54.258,351.8,74,70,80,65,75.60466667,4504.089605,3806.484064,23.96279113,,24.53512171,17.33418224,52.54000147,738.398586,306.7335927,55.67717845,240.959296,1.185301176,500.6853794,500.9091858,500.0560886,180.291641,180.0142482,178.726663
